,name,state,lat,lon,commissioning_year,primary_fuel,capacity,generation,fuel_consumption,emissions,rep_fuel,metric,em_red,cum_red,cum_red_prev,ori_rep,cum_emission,new_capacity
1240,Culbertson Generation Station,MT,48.21,-104.391667,2010,Gas_SC,91,52930000.0,478814.661,28455.947,Wind,-135.61076874743827,28455.947,0.010660571422999997,0.010632115475999996,Gas_SC→Wind,10660571.422999997,175.00000000000003
168,R S Nelson,LA,30.2844,-93.2911,1959,Gas_SC,1594,1017215000.0,11279371.814,1182981.035,Wind,-135.28710127172118,1182981.035,0.011843552457999998,0.010660571422999997,Gas_SC→Wind,11843552.457999997,3065.3846153846152
1003,Aurora,IL,41.8151,-88.2265,2001,Gas_SC,1080,824938000.0,7770818.632,461804.32,Wind,-134.8532763411214,461804.32,0.012305356777999998,0.011843552457999998,Gas_SC→Wind,12305356.777999997,2076.923076923077
447,Barney M Davis,TX,27.6064,-97.3117,1974,Gas_CC,1081,1335596000.0,10299947.489,612109.759,Wind,-133.60964525700203,612109.759,0.012917466536999997,0.012305356777999998,Gas_CC→Wind,12917466.536999997,2078.846153846154
1121,Newington,NH,43.1047,-70.8061,2002,Gas_CC,604,494592000.0,3536235.507,214199.966,Wind,-130.14841733664747,214199.966,0.013131666502999996,0.012917466536999997,Gas_CC→Wind,13131666.502999997,1161.5384615384617
600,Georgetown,IN,39.902556,-86.24405,2000,Gas_SC,340,244902000.0,2882872.681,171322.486,Wind,-128.5568344845866,171322.486,0.013302988988999996,0.013131666502999996,Gas_SC→Wind,13302988.988999996,653.8461538461539
1267,Cleveland Cnty Generating Facility,NC,35.170547,-81.416648,2012,Gas_SC,1472,624292000.0,5999753.653,356843.63,Wind,-126.84473344722514,356843.63,0.013659832618999997,0.013302988988999996,Gas_SC→Wind,13659832.618999997,2830.769230769231
279,Arthur Kill Generating Station,NY,40.591564,-74.200035,1959,Gas_SC,895,937632000.0,10129449.587,601846.01,Wind,-125.8848140434158,601846.01,0.014261678628999998,0.013659832618999997,Gas_SC→Wind,14261678.628999997,1721.1538461538462
331,Horseshoe Lake,OK,35.50866,-97.17969,1958,Gas_SC,973,1100144000.0,11918441.24,708294.052,Wind,-122.55543569428177,708294.052,0.014969972680999996,0.014261678628999998,Gas_SC→Wind,14969972.680999996,1871.1538461538462
894,Brownsville Peaking Power,TN,35.5438,-89.198,1999,Gas_SC,460,334949000.0,3834429.612,227873.668,Wind,-121.83157125026159,227873.668,0.015197846348999997,0.014969972680999996,Gas_SC→Wind,15197846.348999996,884.6153846153846
640,Hell Gate,NY,40.799,-73.9094,2001,Gas_SC,94,72684000.0,674065.1440000001,40058.627,Wind,-121.52220134939908,40058.627,0.015237904975999996,0.015197846348999997,Gas_SC→Wind,15237904.975999996,180.76923076923077
3,Greene County,AL,32.6017,-87.7811,1965,Gas_SC,1288,1153839000.0,11641749.925,696954.552,Wind,-121.43521975748322,696954.552,0.015934859527999994,0.015237904975999996,Gas_SC→Wind,15934859.527999995,2476.9230769230767
918,Walton County Power LLC,GA,33.8148,-83.6954,2001,Gas_SC,492,318036000.0,3151280.794,187275.659,Wind,-121.21771308748441,187275.659,0.016122135186999995,0.015934859527999994,Gas_SC→Wind,16122135.186999995,946.1538461538462
1231,Emporia Energy Center,KS,38.445883,-96.065247,2008,Gas_SC,729,434267000.0,4931796.397,293090.158,Wind,-120.6627244958633,293090.158,0.016415225344999996,0.016122135186999995,Gas_SC→Wind,16415225.344999995,1401.9230769230771
107,Waukegan,IL,42.3833,-87.8133,1952,Coal,914,747412000.0,7877858.9,832780.45,Wind,-119.69932262991225,832780.45,0.017248005794999993,0.016415225344999996,Coal→Wind,17248005.794999994,1757.6923076923078
1202,Groton Generating Station,SD,45.3735,-98.098689,2006,Gas_SC,188,134515000.0,1176232.489,69900.01,Wind,-119.56422692441816,69900.01,0.017317905804999995,0.017248005794999993,Gas_SC→Wind,17317905.804999996,361.53846153846155
185,Morgantown Generating Plant,MD,38.3592,-76.9767,1970,Coal,1548,1259835000.0,12531503.731,1284643.79,Wind,-117.16992072086046,1284643.79,0.018602549594999997,0.017317905804999995,Coal→Wind,18602549.594999995,2976.923076923077
1068,Elgin Energy Center LLC,IL,42.000061,-88.244572,2002,Gas_SC,540,390722000.0,4420334.302,262695.088,Wind,-116.70910194944943,262695.088,0.018865244682999993,0.018602549594999997,Gas_SC→Wind,18865244.682999995,1038.4615384615386
1093,Frank Knutson,CO,39.941129,-104.682015,2002,Gas_SC,154,73771000.0,912492.099,54291.524,Wind,-114.96696789850186,54291.524,0.018919536206999994,0.018865244682999993,Gas_SC→Wind,18919536.206999995,296.1538461538462
632,Terry Bundy Generating Station,NE,40.909653,-96.613086,2003,Gas_CC,212,161554000.0,1617826.487,96150.778,Wind,-114.79189847488018,96150.778,0.019015686984999995,0.018919536206999994,Gas_CC→Wind,19015686.984999996,407.6923076923077
956,Gibson City Energy Center LLC,IL,40.4705,-88.3987,2000,Gas_SC,270,210182000.0,2484262.467,147633.886,Wind,-113.34886571902337,147633.886,0.019163320870999995,0.019015686984999995,Gas_SC→Wind,19163320.870999996,519.2307692307693
912,Rockingham County CT Station,NC,36.3297,-79.8297,2000,Gas_SC,975,667548000.0,6862918.011,408581.996,Wind,-111.16065191266597,408581.996,0.019571902866999995,0.019163320870999995,Gas_SC→Wind,19571902.866999995,1875.0
8,Lowman Energy Center,AL,31.488019,-87.910747,1969,Coal,538,394730000.0,4043808.636,414894.287,Wind,-109.9850619205565,414894.287,0.019986797153999994,0.019571902866999995,Coal→Wind,19986797.153999995,1034.6153846153845
969,Harry L. Oswald,AR,34.5923,-92.2166,2002,Gas_CC,599,465218000.0,3543324.762,210578.029,Wind,-108.25752615511944,210578.029,0.020197375182999994,0.019986797153999994,Gas_CC→Wind,20197375.182999995,1151.923076923077
404,Sim Gideon,TX,30.1456,-97.2708,1965,Gas_SC,623,680051000.0,6856742.529,407490.218,Wind,-107.86000112131535,407490.218,0.020604865400999994,0.020197375182999994,Gas_SC→Wind,20604865.400999993,1198.076923076923
134,George Neal North,IA,42.299794,-96.361707,1964,Coal,1080,942043000.0,9719747.225,1019408.05,Wind,-107.33071254795219,1019408.05,0.021624273450999994,0.020604865400999994,Coal→Wind,21624273.450999994,2076.923076923077
378,Nueces Bay,TX,27.819412,-97.419203,1949,Gas_CC,941,1252086000.0,9111852.548,541505.7170000001,Wind,-106.34507044222951,541505.7170000001,0.022165779167999992,0.021624273450999994,Gas_CC→Wind,22165779.167999994,1809.6153846153845
625,Holden,MO,38.7538,-93.9983,2002,Gas_SC,321,240843000.0,2771409.671,164764.537,Wind,-105.93176330062383,164764.537,0.022330543704999994,0.022165779167999992,Gas_SC→Wind,22330543.704999994,617.3076923076923
1225,Mira Loma Peaker,CA,34.0053,-117.5604,2007,Gas_SC,49,25125000.0,208546.398,12392.979,Solar,-105.40487922083281,12392.979,0.022342936683999993,0.022330543704999994,Gas_SC→Solar,22342936.683999993,153.12499999999997
551,Hay Road,DE,39.7436,-75.5072,1989,Gas_CC,1193,1209513000.0,14348604.639,852744.125,Wind,-105.35558285762576,852744.125,0.023195680808999992,0.022342936683999993,Gas_CC→Wind,23195680.808999993,2294.230769230769
155,E W Brown,KY,37.78831,-84.71257,1957,Gas_SC,1748,1458548000.0,15795745.82,1516834.619,Wind,-103.56379552668982,1516834.619,0.02471251542799999,0.023195680808999992,Gas_SC→Wind,24712515.427999992,3361.538461538462
990,"Darby Power, LLC",OH,39.7139,-83.1778,2001,Gas_SC,564,413160000.0,4756106.0,281152.9,Wind,-103.28333360333237,281152.9,0.024993668327999992,0.02471251542799999,Gas_SC→Wind,24993668.32799999,1084.6153846153845
17,Yucca,AZ,32.7214,-114.7106,1959,Gas_SC,421,425651000.0,4890130.695,290612.052,Wind,-101.6034612948888,290612.052,0.025284280379999993,0.024993668327999992,Gas_SC→Wind,25284280.37999999,809.6153846153846
1048,RockGen Energy Center,WI,42.9767,-89.0492,2001,Gas_SC,561,466185000.0,4971121.011,295658.987,Wind,-101.52035837555795,295658.987,0.025579939366999992,0.025284280379999993,Gas_SC→Wind,25579939.36699999,1078.8461538461538
604,Sowega Power,GA,31.3869,-84.08,1999,Gas_SC,98,76468000.0,731632.018,43481.607,Wind,-97.89162478972814,43481.607,0.025623420973999993,0.025579939366999992,Gas_SC→Wind,25623420.973999992,188.46153846153848
33,AES Alamitos LLC,CA,33.7688,-118.1009,1956,Gas_SC,2055,1785596000.0,15163913.192,901172.842,Solar,-97.87053736278907,901172.842,0.026524593815999992,0.025623420973999993,Gas_SC→Solar,26524593.815999992,6421.874999999999
370,Allen,TN,35.074087,-90.14868,1959,Gas_CC,2764,3815383000.0,24638356.599,1464222.803,Wind,-97.46250332400766,1464222.803,0.02798881661899999,0.026524593815999992,Gas_CC→Wind,27988816.61899999,5315.384615384615
170,Teche,LA,29.822222,-91.5425,1953,Gas_SC,467,503159000.0,5116865.048,304082.141,Wind,-97.45072378353733,304082.141,0.02829289875999999,0.02798881661899999,Gas_SC→Wind,28292898.75999999,898.0769230769232
744,Las Vegas Generating Station,NV,36.2319,-115.1222,1994,Gas_CC,354,270089000.0,2819195.911,167537.117,Solar,-97.34810394685157,167537.117,0.02846043587699999,0.02829289875999999,Gas_CC→Solar,28460435.87699999,1106.25
407,O W Sommers,TX,29.308056,-98.3242,1972,Gas_SC,892,979976000.0,10762585.211,639604.099,Wind,-96.49505351591854,639604.099,0.02910003997599999,0.02846043587699999,Gas_SC→Wind,29100039.97599999,1715.3846153846152
275,Reeves,NM,35.171,-106.6019,1960,Gas_SC,154,123633000.0,1455196.284,86479.228,Solar,-96.48994416453628,86479.228,0.029186519203999988,0.02910003997599999,Gas_SC→Solar,29186519.20399999,481.24999999999994
73,Brandon Shores,MD,39.18,-76.5389,1984,Coal,1370,1148597000.0,12187110.157,1250397.931,Wind,-94.84438049003842,1250397.931,0.03043691713499999,0.029186519203999988,Coal→Wind,30436917.13499999,2634.6153846153848
652,Kemper County,MS,32.7976,-88.606,2002,Gas_SC,372,237128000.0,2844636.671,169112.43,Wind,-94.82251361636922,169112.43,0.03060602956499999,0.03043691713499999,Gas_SC→Wind,30606029.56499999,715.3846153846154
26,GREC,OK,36.190278,-95.2894,1981,Gas_CC,1734,2615424000.0,17736827.73,1099988.09,Wind,-94.77042926940389,1099988.09,0.03170601765499999,0.03060602956499999,Gas_CC→Wind,31706017.65499999,3334.6153846153848
609,Sewell Creek Energy,GA,33.9486,-85.2769,2000,Gas_SC,570,426763000.0,4639901.166999999,275741.619,Wind,-93.3055002428323,275741.619,0.03198175927399999,0.03170601765499999,Gas_SC→Wind,31981759.27399999,1096.1538461538462
1204,Cannon Falls Energy Center,MN,44.536688,-92.915528,2008,Gas_SC,346,226931000.0,2599902.5,153397.7,Wind,-93.00366073896907,153397.7,0.03213515697399999,0.03198175927399999,Gas_SC→Wind,32135156.97399999,665.3846153846154
660,Greater Des Moines,IA,41.5563,-93.5283,2003,Gas_CC,575,457689000.0,4992929.627,296722.743,Wind,-92.80546197687126,296722.743,0.03243187971699999,0.03213515697399999,Gas_CC→Wind,32431879.71699999,1105.769230769231
992,Gleason Generating Facility,TN,36.2454,-88.612,2000,Gas_SC,567,470362000.0,4899365.157,291158.105,Wind,-91.55591784880784,291158.105,0.03272303782199999,0.03243187971699999,Gas_SC→Wind,32723037.82199999,1090.3846153846155
1143,Edgewood Energy LLC,NY,40.7861,-73.2931,2002,Gas_SC,100,91805000.0,864144.7660000001,51354.894,Wind,-90.60477332795642,51354.894,0.03277439271599999,0.03272303782199999,Gas_SC→Wind,32774392.71599999,192.30769230769232
700,Gilroy Power Plant,CA,37.0001,-121.5367,1987,Gas_CC,130,116154000.0,940467.78,55885.3,Solar,-88.98277031024516,55885.3,0.03283027801599999,0.03277439271599999,Gas_CC→Solar,32830278.01599999,406.24999999999994
197,Dan E Karn,MI,43.644996,-83.840074,1959,Gas_SC,1945,1828950000.0,20504908.273,2109575.665,Wind,-88.57992986075155,2109575.665,0.03493985368099999,0.032830278016,Gas_SC→Wind,34939853.680999994,3740.3846153846157
657,Pyramid,NM,32.2363,-108.5494,2003,Gas_SC,184,131700000.0,1274790.595,75869.983,Wind,-88.39740615765196,75869.983,0.035015723664,0.03493985368099999,Gas_SC→Wind,35015723.664,353.84615384615387
637,Vernon Boulevard,NY,40.7537,-73.9508,2001,Gas_SC,94,77015000.0,681727.089,40516.26,Wind,-88.31146273976402,40516.26,0.035056239924,0.035015723664,Gas_SC→Wind,35056239.923999995,180.76923076923077
1286,Pioneer Generating Station,ND,48.2325,-103.95278,2013,Gas_SC,288,193029000.0,1909698.654,113490.988,Wind,-84.24143666511463,113490.988,0.03516973091199999,0.035056239924,Gas_SC→Wind,35169730.91199999,553.8461538461539
874,Dighton Power Plant,MA,41.8312,-71.1239,1999,Gas_CC,200,216922000.0,1689282.333,100391.37,Wind,-83.85330696543865,100391.37,0.035270122281999994,0.03516973091199999,Gas_CC→Wind,35270122.28199999,384.61538461538464
782,Frontier,OK,35.439722,-97.625,1989,Gas_CC,131,224609000.0,1829087.25,90563.621,Wind,-83.80799715063885,90563.621,0.03536068590299999,0.035270122281999994,Gas_CC→Wind,35360685.90299999,251.92307692307693
203,St Clair,MI,42.7642,-82.4719,1953,Coal,1923,1885094000.0,19903603.932,2087492.367,Wind,-83.62341547573405,2087492.367,0.037448178269999986,0.03536068590299999,Coal→Wind,37448178.26999999,3698.0769230769233
224,Baxter Wilson,MS,32.2831,-90.9306,1967,Gas_SC,1327,1577580000.0,15533548.14,923362.417,Wind,-81.24571821057117,923362.417,0.038371540686999994,0.037448178269999986,Gas_SC→Wind,38371540.68699999,2551.923076923077
575,George Neal South,IA,42.3006,-96.3617,1979,Coal,695,759395000.0,7135139.05,748335.0499999999,Wind,-80.74365635433911,748335.0499999999,0.03911987573699999,0.038371540686999994,Coal→Wind,39119875.73699999,1336.5384615384614
710,Castleton Energy Center,NY,42.5375,-73.7433,1992,Gas_CC,72,81970000.0,739155.058,43928.712,Wind,-79.75504983672938,43928.712,0.039163804448999986,0.03911987573699999,Gas_CC→Wind,39163804.448999986,138.46153846153848
1007,Big Sandy Peaker Plant,WV,38.3441,-82.5938,2001,Gas_SC,348,269174000.0,2687489.8,158624.9,Wind,-79.3447192751692,158624.9,0.03932242934899999,0.039163804448999986,Gas_SC→Wind,39322429.348999985,669.2307692307692
379,Victoria,TX,28.7883,-97.01,1955,Gas_CC,712,966155000.0,7497727.98,445582.317,Wind,-78.09703632557972,445582.317,0.03976801166599998,0.03932242934899999,Gas_CC→Wind,39768011.665999986,1369.2307692307693
371,Bull Run,TN,36.0211,-84.1567,1967,Coal,950,739769000.0,7270929.042,745998.767,Wind,-76.88192766077665,745998.767,0.040514010432999986,0.03976801166599998,Coal→Wind,40514010.43299998,1826.923076923077
740,Masspower,MA,42.1575,-72.5225,1993,Gas_CC,260,256404000.0,2995553.975,178018.8,Wind,-75.21162157088389,178018.8,0.04069202923299998,0.040514010432999986,Gas_CC→Wind,40692029.23299998,500.00000000000006
1065,Hot Spring Generating Facility,AR,34.29759,-92.868344,2002,Gas_CC,1426,1181335000.0,8659294.141,514608.998,Wind,-69.33204655502036,514608.998,0.04120663823099999,0.04069202923299998,Gas_CC→Wind,41206638.230999984,2742.3076923076924
759,Paris Energy Center,TX,33.6968,-95.5577,1989,Gas_CC,264,408641000.0,3474746.948,206500.832,Wind,-66.5822536577812,206500.832,0.04141313906299999,0.04120663823099999,Gas_CC→Wind,41413139.062999986,507.6923076923077
694,Cheswick Power Plant,PA,40.5383,-79.7906,1970,Coal,637,645388000.0,6543784.6620000005,665475.228,Wind,-66.52178584065972,665475.228,0.04207861429099999,0.04141313906299999,Coal→Wind,42078614.290999986,1225.0000000000002
643,Talbot County Energy,GA,32.5892,-84.6917,2002,Gas_SC,726,504779000.0,5623401.582,334272.254,Wind,-66.38274266065925,334272.254,0.042412886544999986,0.04207861429099999,Gas_SC→Wind,42412886.54499999,1396.1538461538462
1262,Bayonne Energy Center,NJ,40.652834,-74.09155,2012,Gas_SC,644,402893000.0,3472497.242,206381.972,Wind,-64.87919796621478,206381.972,0.042619268516999986,0.042412886544999986,Gas_SC→Wind,42619268.51699999,1238.4615384615383
334,Seminole,OK,34.96645,-96.7258,1971,Gas_SC,1724,2667360000.0,28228357.389,1677574.715,Wind,-63.96029459753415,1677574.715,0.04429684323199999,0.042619268516999986,Gas_SC→Wind,44296843.23199999,3315.3846153846157
160,Elmer Smith,KY,37.7942,-87.0608,1964,Coal,445,501812000.0,4914382.851,504216.512,Wind,-63.28115052015043,504216.512,0.044801059744,0.04429684323199999,Coal→Wind,44801059.743999995,855.7692307692307
45,Scattergood,CA,33.918151,-118.427648,1958,Gas_SC,1714,1773127000.0,13597388.757,794092.53,Solar,-62.50867458094322,794092.53,0.045595152273999996,0.044801059744,Gas_SC→Solar,45595152.274,5356.25
483,Sooner,OK,36.45307,-97.05279,1979,Coal,2088,2562602000.0,26416800.709,2765181.454,Wind,-61.41572410134801,2765181.454,0.048360333728,0.045595152274,Coal→Wind,48360333.728,4015.3846153846152
617,Louisa Generation Facility,VA,38.1181,-78.2139,2003,Gas_SC,507,378549000.0,4005133.685,238054.684,Wind,-59.648760288902125,238054.684,0.048598388412,0.048360333728,Gas_SC→Wind,48598388.412,975.0
1102,Sundance,AZ,32.9285,-111.5899,2002,Gas_SC,690,470536000.0,4685144.242,278431.814,Solar,-59.33076738258882,278431.814,0.048876820226000005,0.048598388412,Gas_SC→Solar,48876820.226,2156.2499999999995
105,Kincaid Generation LLC,IL,39.590556,-89.496389,1967,Coal,1318,1624422000.0,16187689.842,1697765.107,Wind,-58.96950778903677,1697765.107,0.050574585333,0.048876820226000005,Coal→Wind,50574585.333000004,2534.6153846153848
682,Gerald Andrus,MS,33.35,-91.1167,1975,Gas_SC,781,1038230000.0,11519664.597,684678.854,Wind,-58.46459044539054,684678.854,0.051259264187000005,0.050574585333,Gas_SC→Wind,51259264.18700001,1501.9230769230771
903,Kalamazoo River Generating Station,MI,42.281345,-85.494956,1999,Gas_SC,77,78808000.0,959163.599,57002.899000000005,Wind,-58.36972404739285,57002.899000000005,0.051316267086000004,0.051259264187000005,Gas_SC→Wind,51316267.086,148.0769230769231
1138,Bennett Mountain,ID,43.147153,-115.666637,2005,Gas_SC,392,315698000.0,3400267.35,202071.538,Wind,-57.89602701608814,202071.538,0.05151833862400001,0.051316267086000004,Gas_SC→Wind,51518338.624000005,753.8461538461539
352,Brunner Island,PA,40.096111,-76.6962,1961,Gas_SC,1621,2060637000.0,19918795.885,1342783.238,Wind,-56.43275318748707,1342783.238,0.052861121862,0.05151833862400001,Gas_SC→Wind,52861121.862,3117.3076923076924
6,Dolet Hills,LA,32.030556,-93.569167,1986,Coal,720,793116000.0,7632777.63,830981.316,Wind,-55.91718744190005,830981.316,0.053692103178,0.052861121862,Coal→Wind,53692103.178,1384.6153846153848
129,Lansing,IA,43.3359,-91.1675,1948,Coal,339,405557000.0,4329877.575,453574.457,Wind,-55.63969878217711,453574.457,0.05414567763500001,0.053692103178,Coal→Wind,54145677.635000005,651.923076923077
