,name,state,lat,lon,commissioning_year,primary_fuel,capacity,generation,fuel_consumption,emissions,rep_fuel,metric,em_red,cum_red,cum_red_prev,ori_rep,cum_emission
261,Carlls Corner,NJ,39.4547,-75.2014,1973,Gas_SC,82,8936000.0,235613.9,14599.0,Gas,-146.19332699767634,11549.1352719808,0.0011088420708878794,0.0010972929356158985,Gas_Gas,1903779.2780000002
140,Earl F Wisdom,IA,43.1606,-95.2569,1960,Gas_SC,118,26047000.0,338633.074,20167.172,Gas,-144.73222662882583,11277.307791101599,0.001120119378678981,0.0011088420708878794,Gas_Gas,1923946.4500000002
101,Ponca,OK,36.71979,-97.085758,1977,Gas_SC,48,13725000.0,123333.719,7329.908,Gas,-142.09446169937462,2645.553323180001,0.0011227649320021608,0.001120119378678981,Gas_Gas,1931276.3580000002
368,Aberdeen CT,SD,45.429884,-98.49396,1978,Gas_SC,110,30024000.0,326966.2,19346.300000000003,Gas,-137.75413947606015,9099.082162707204,0.001131864014164868,0.0011227649320021608,Gas_Gas,1950622.6580000003
108,Will County,IL,41.6334,-88.0629,1955,Coal,1267,372616000.0,4087933.475,431771.475,Gas,-137.26036852726273,304597.3036150848,0.001436461317779953,0.001131864014164868,Coal_Gas,2382394.1330000004
69,Edge Moor,DE,39.73886,-75.50384,1954,Gas_SC,709,192386000.0,2080091.785,123945.743,Gas,-136.5454389152704,58284.23051514081,0.0014947455482950938,0.001436461317779953,Gas_Gas,2506339.876
38,AES Redondo Beach LLC,CA,33.8504,-118.395,1954,Gas_SC,1316,320561000.0,4445420.7,264167.6,Gas,-135.7331896814131,154759.84629828078,0.0016495053945933746,0.0014947455482950938,Gas_Gas,2770507.4760000003
712,King City Power Plant,CA,36.225,-121.1278,1989,Gas_CC,132,76789000.0,633703.0889999999,37661.669,Gas,-134.2578242732029,11453.515172799202,0.0016609589097661738,0.0016495053945933746,Gas_Gas,2808169.1450000005
739,Selkirk Cogen,NY,42.5744,-73.8592,1992,Gas_CC,445,156371000.0,1250217.304,74291.378,Gas,-133.5145006421745,20921.816967648803,0.0016818807267338224,0.0016609589097661736,Gas_Gas,2882460.5230000005
542,East 12th Street,KS,37.2367,-96.9625,1970,Gas_SC,27,7772000.0,95608.5,5637.0,Gas,-130.46120166679358,2984.4095046816,0.001684865136238504,0.0016818807267338224,Gas_Gas,2888097.5230000005
389,Knox Lee,TX,32.3766,-94.6415,1950,Gas_SC,501,142341000.0,1704954.682,101321.453,Gas,-130.0815443063532,52740.343415064795,0.0017376054796535687,0.001684865136238504,Gas_Gas,2989418.9760000007
674,Blue Lake,MN,44.7855,-93.4315,1974,Gas_SC,556,164825000.0,1827951.462,108389.081,Gas,-129.62179460265995,52134.162267260006,0.0017897396419208288,0.0017376054796535687,Gas_Gas,3097808.057000001
684,Comanche (OK),OK,34.5431,-98.3244,1962,Gas_CC,294,147192000.0,2295895.651,136442.054,Gas,-127.74860550558724,86205.29381125761,0.0018759449357320865,0.0017897396419208288,Gas_Gas,3234250.111000001
680,Intercession City,FL,28.262778,-81.548611,1974,Gas_SC,1190,338375000.0,4261053.072,255443.943,Gas,-126.73278926412435,139956.2552937,0.0020159011910257864,0.0018759449357320865,Gas_Gas,3489694.054000001
239,James River Power Station,MO,37.108611,-93.261944,1957,Gas_SC,450,127363000.0,1660484.109,99450.829,Gas,-126.51066520756405,55981.7241035464,0.0020718829151293327,0.0020159011910257864,Gas_Gas,3589144.883000001
176,Houma,LA,29.5806,-90.7225,1948,Gas_SC,94,28765000.0,339518.653,20176.954,Gas,-125.35648796878635,10359.433979692001,0.002082242349109025,0.0020718829151293327,Gas_Gas,3609321.8370000008
557,Darbytown,VA,37.498223,-77.368544,1990,Gas_SC,368,106638000.0,1346145.6,80893.3,Gas,-124.97197667462125,44497.655990766405,0.002126740005099791,0.002082242349109025,Gas_Gas,3690215.1370000006
406,Leon Creek,TX,29.3525,-98.5761,1953,Gas_SC,416,135777000.0,1268963.726,75409.791,Gas,-124.6908315701033,29068.9804386456,0.0021558089855384364,0.002126740005099791,Gas_Gas,3765624.928000001
399,Stryker Creek,TX,31.93985,-94.989834,1958,Gas_SC,712,226304000.0,2456600.196,145992.466,Gas,-124.13406773367053,68754.71002309119,0.002224563695561528,0.0021558089855384364,Gas_Gas,3911617.394000001
448,Riverside (OK),OK,35.9978,-95.9567,1974,Gas_SC,1120,360773000.0,4471766.243,265563.063,Gas,-121.66178353057838,142430.9180221944,0.0023669946135837223,0.002224563695561528,Gas_Gas,4177180.457000001
398,Permian Basin,TX,31.5839,-102.9633,1958,Gas_SC,1094,360918000.0,4550546.2,268610.9,Gas,-121.52069169203341,145429.26639355044,0.0025124238799772726,0.0023669946135837223,Gas_Gas,4445791.357000001
409,R W Miller,TX,32.6581,-98.3103,1968,Gas_SC,602,200073000.0,2193265.5700000003,130374.992,Gas,-120.66209173095218,62089.8995952344,0.0025745137795725073,0.0025124238799772726,Gas_Gas,4576166.349
574,Anderson,IN,40.0529,-85.7389,1992,Gas_SC,167,9927000.0,126798.711,7556.836,Gas,-120.48666819143362,4168.7420927656,0.0025786825216652727,0.0025745137795725073,Gas_Gas,4583723.1850000005
411,Gadsby,UT,40.7686,-111.9289,1951,Gas_SC,491,163696000.0,1944972.928,115585.559,Gas,-119.84639253226644,59715.9689689088,0.0026383984906341814,0.0025786825216652727,Gas_Gas,4699308.744000001
297,Bowline Point,NY,41.2044,-73.9689,1972,Gas_SC,1992,694789000.0,7048664.591,417872.923,Gas,-118.27137849201291,180740.82088319922,0.0028191393115173805,0.0026383984906341814,Gas_Gas,5117181.667000001
449,Cumberland (NJ),NJ,39.3757,-74.9654,1990,Gas_SC,230,77632000.0,621558.308,37631.501,Gas,-116.50568681066231,11135.630524889599,0.0028302749420422704,0.0028191393115173805,Gas_Gas,5154813.168000001
395,Graham,TX,33.1344,-98.6117,1960,Gas_SC,634,224191000.0,2369463.469,140814.709,Gas,-116.47502862855548,64298.12179774481,0.002894573063840015,0.0028302749420422704,Gas_Gas,5295627.877000001
92,Larsen Memorial,FL,28.0797,-81.9228,1956,Gas_CC,158,103643000.0,1452965.512,86352.363,Gas,-115.76693797233897,50978.9151479304,0.002945551978987945,0.002894573063840015,Gas_Gas,5381980.240000001
544,Gravel Neck,VA,37.1575,-76.6911,1970,Gas_SC,403,148614000.0,1907276.9,113015.2,Gas,-114.94503336528032,62293.1099496592,0.003007845088937604,0.002945551978987945,Gas_Gas,5494995.440000001
764,Archbald Power Station,PA,41.485,-75.5406,1988,Gas_SC,91,33228000.0,324225.15,19269.75,Gas,-113.78650127757392,7929.004120118401,0.0030157740930577227,0.003007845088937604,Gas_Gas,5514265.190000001
785,McKittrick Limited,CA,35.319503,-119.661992,1991,Gas_SC,46,16792000.0,157919.325,9383.5,Gas,-113.6558891864973,3652.3755021376,0.00301942646855986,0.0030157740930577227,Gas_Gas,5523648.690000001
402,Silas Ray,TX,25.9131,-97.5214,1952,Gas_CC,168,116528000.0,1470921.537,87410.28,Gas,-112.73432005307865,47639.1702163584,0.0030670656387762184,0.00301942646855986,Gas_Gas,5611058.970000002
322,Tait Electric Generating Station,OH,39.727249,-84.211084,1967,Gas_SC,677,267502000.0,3301464.8,194781.3,Gas,-112.34406484549157,103482.6300722256,0.0031705482688484444,0.0030670656387762184,Gas_Gas,5805840.270000001
466,Big Cajun 2,LA,30.7261,-91.3692,1981,Coal,2632,1373749000.0,15225489.627,1075686.12,Gas,-111.87917295695813,606824.3675098873,0.0037773726363583317,0.0031705482688484444,Coal_Gas,6881526.3900000015
414,Clinch River,VA,36.9333,-82.1997,1958,Gas_SC,711,288032000.0,3096889.291,184039.754,Gas,-107.61620040025285,85734.1768580096,0.0038631068132163418,0.0037773726363583317,Gas_Gas,7065566.144000001
1280,Algonquin Power Sanger LLC,CA,36.6842,-119.5522,1990,Gas_CC,73,52836000.0,536778.508,31900.404,Gas,-107.45498084879102,13867.4303239008,0.0038769742435402423,0.0038631068132163418,Gas_Gas,7097466.548000001
396,Handley,TX,32.7283,-97.2192,1948,Gas_SC,1431,606086000.0,7200511.399999999,427917.228,Gas,-107.01365466936197,221059.5384805008,0.004098033782020743,0.0038769742435402423,Gas_Gas,7525383.7760000015
832,Fortistar North Tonawanda,NY,43.0483,-78.8539,1993,Gas_CC,65,11980000.0,184773.137,10981.236,Gas,-106.30740494116255,6892.451371344001,0.004104926233392087,0.004098033782020743,Gas_Gas,7536365.012000001
187,Mystic Generating Station,MA,42.3908,-71.0675,1957,Gas_CC,2841,1933965000.0,14197747.535,844116.246,Gas,-105.57833898208948,184052.27568625205,0.004288978509078339,0.004104926233392087,Gas_Gas,8380481.258000001
1284,Wabash Valley Power IGCC,IN,39.53,-87.4247,1953,Gas_SC,304,125207000.0,1235512.162,73425.318,Gas,-104.57743273582291,30692.057816349603,0.004319670566894689,0.004288978509078339,Gas_Gas,8453906.576000001
381,Mountain Creek,TX,32.7231,-96.9358,1945,Gas_SC,956,421671000.0,4755090.759000001,282593.319,Gas,-103.92627259208957,138676.63259348882,0.004458347199488178,0.004319670566894689,Gas_Gas,8736499.895000001
264,Bergen Generating Station,NJ,40.8375,-74.0244,1959,Gas_CC,1415,1137911000.0,13251579.657,787560.252,Gas,-103.81368891842972,399190.2181453608,0.004857537417633539,0.004458347199488178,Gas_Gas,9524060.147000002
183,Chalk Point LLC,MD,38.5444,-76.6861,1964,Gas_SC,2553,484178000.0,5546031.768,439272.376,Gas,-101.48686751119676,274021.9950372784,0.005131559412670818,0.004857537417633539,Gas_Gas,9963332.523000002
825,Lockport Energy Associates LP,NY,43.161947,-78.744971,1992,Gas_CC,219,118965000.0,1539734.668,91498.818,Gas,-100.92624921764273,50895.957954252,0.00518245537062507,0.005131559412670818,Gas_Gas,10054831.341000002
553,Woodsdale,OH,39.4492,-84.4611,1992,Gas_SC,570,66206000.0,1009049.666,60088.703,Gas,-99.8361618879868,37492.536462036805,0.005219947907087106,0.00518245537062507,Gas_Gas,10114920.044000002
573,Richmond,IN,39.839572,-84.965682,1992,Gas_SC,82,6162000.0,71253.057,4455.224,Gas,-98.24947505706605,2352.1279330736,0.00522230003502018,0.005219947907087106,Gas_Gas,10119375.268000001
46,Valley (CA),CA,34.244991,-118.391327,1954,Gas_CC,1232,893450000.0,6397637.384,373259.724,Gas,-97.70261841198798,68324.44633116003,0.005290624481351341,0.00522230003502018,Gas_Gas,10492634.992
734,Badger Creek Limited,CA,35.483736,-119.029856,1991,Gas_SC,46,19723000.0,176720.125,10502.675,Gas,-97.64756525940795,3771.1976017543993,0.005294395678953095,0.005290624481351341,Gas_Gas,10503137.667000001
180,Perryman,MD,39.442836,-76.221761,1972,Gas_SC,545,219390000.0,2265402.118,140663.258,Gas,-97.40769268098407,65785.256357192,0.005360180935310287,0.005294395678953095,Gas_Gas,10643800.925
380,Lake Hubbard,TX,32.8358,-96.5458,1970,Gas_SC,927,473910000.0,5233697.556,311027.425,Gas,-96.1578459879301,149281.521547048,0.005509462456857335,0.005360180935310287,Gas_Gas,10954828.350000001
437,West Marinette,WI,45.0869,-87.6881,1971,Gas_SC,185,116588000.0,1464473.521,86512.441,Gas,-94.95867481755435,46720.853163126405,0.005556183310020462,0.005509462456857335,Gas_Gas,11041340.791000001
329,Richland,OH,41.305203,-84.334622,1965,Gas_SC,450,261701000.0,3145988.715,186960.261,Gas,-94.61626161030928,97641.47751887281,0.005653824787539334,0.005556183310020462,Gas_Gas,11228301.052000001
867,Sun Peak Generating Station,NV,36.1375,-115.0339,1991,Gas_SC,222,128077000.0,1529402.831,90890.914,Gas,-94.6109378573914,47178.12027008561,0.00570100290780942,0.005653824787539334,Gas_Gas,11319191.966000002
401,Decker Creek,TX,30.3033,-97.6128,1971,Gas_SC,930,718600000.0,8587296.678,486626.463,Gas,-94.35385135496695,241367.64545808,0.005942370553267499,0.00570100290780942,Gas_Gas,11805818.429000001
511,Empire Energy Center,MO,37.1385,-94.1041,1978,Gas_SC,378,249804000.0,3304106.258,197016.755,Gas,-94.11827748591251,111758.42817389121,0.006054128981441391,0.005942370553267499,Gas_Gas,12002835.184000002
699,Energy Center Dover,DE,39.149549,-75.547335,1985,Gas_CC,118,94464000.0,844882.022,50212.926,Gas,-93.88080460985302,17972.278991539202,0.0060721012604329294,0.006054128981441391,Gas_Gas,12053048.110000003
551,Hay Road,DE,39.7436,-75.5072,1989,Gas_CC,1193,1209513000.0,14348604.639,852744.125,Gas,-93.81838474550953,439936.2650200664,0.006512037525452995,0.006072101260432929,Gas_Gas,12905792.235000003
37,Ormond Beach,CA,34.1292,-119.1689,1971,Gas_SC,1612,757790000.0,7227871.532,429541.632,Gas,-93.80419923090028,170907.23268871199,0.006682944758141708,0.006512037525452995,Gas_Gas,13335333.867000002
860,Grays Ferry Cogeneration,PA,39.942219,-75.188069,1997,Gas_SC,192,865346000.0,12846683.748,638441.926,Gas,-93.0586200783136,343098.5684650288,0.0070260433266067365,0.006682944758141708,Gas_Gas,13973775.793000001
339,Anadarko Plant,OK,35.0847,-98.23,1953,Gas_CC,534,563726000.0,5410401.36,175547.163,Wind,-92.49165788657443,175547.163,0.007201590489606736,0.0070260433266067365,Gas_Wind,14149322.956000002
1079,Green Power 2,TX,29.378097,-94.932773,2003,Gas_CC,861,1322500000.0,48285090.776,2869502.616,Gas,-90.04540515363195,2418132.192678,0.009619722682284735,0.007201590489606735,Gas_Gas,17018825.572
337,Tulsa,OK,36.116492,-95.990974,1948,Gas_SC,443,286760000.0,3340183.4050000003,198503.179,Gas,-89.60705037670357,100631.73658652802,0.009720354418871263,0.009619722682284735,Gas_Gas,17217328.751000002
771,Indeck Silver Springs Energy Center,NY,42.6544,-78.0772,1991,Gas_CC,56,49046000.0,458029.775,27219.1,Gas,-88.92613368479824,10479.6566863888,0.009730834075557651,0.009720354418871263,Gas_Gas,17244547.851000004
23,Agua Fria,AZ,33.5561,-112.2153,1957,Gas_SC,611,346970000.0,3546740.864,210779.456,Gas,-87.12134334325336,92358.28716821602,0.009823192362725866,0.009730834075557651,Gas_Gas,17455327.307000004
1309,Cove Point LNG Terminal,MD,38.385456,-76.409796,1978,Gas_SC,224,1458257000.0,18978570.575,1012755.91,Gas,-86.85504866338702,515051.50213438965,0.010338243864860257,0.009823192362725866,Gas_Gas,18468083.217000004
34,El Segundo Power,CA,33.909804,-118.424172,1955,Gas_SC,996,440008000.0,3540209.776,210389.773,Gas,-86.65452233992363,60214.652224902384,0.010398458517085159,0.010338243864860257,Gas_Gas,18678472.990000002
703,Pedricktown Cogeneration Company LP,NJ,39.7668,-75.4238,1992,Gas_CC,140,66386000.0,538471.775,32001.772,Gas,-86.63333182978043,9344.171302340801,0.0104078026883875,0.010398458517085159,Gas_Gas,18710474.762000002
336,Southwestern,OK,35.1009,-98.3524,1952,Gas_SC,657,504821000.0,6010680.263,356641.376,Gas,-86.11165774517266,184345.5208228088,0.010592148209210308,0.0104078026883875,Gas_Gas,19067116.138
715,Sayreville Cogeneration Facility,NJ,40.439,-74.3444,1991,Gas_CC,429,351723000.0,2920807.696,173577.20200000002,Gas,-85.49674962083377,53533.83005135442,0.010645682039261663,0.010592148209210308,Gas_Gas,19240693.34
545,McIntosh (AL),AL,31.2546,-88.0299,1991,Gas_SC,676,395499000.0,4000347.393,237737.219,Gas,-84.94993603872211,102753.0594132872,0.01074843509867495,0.010645682039261663,Gas_Gas,19478430.559
205,J B Sims,MI,43.0706,-86.235,1983,Coal,80,38619000.0,356919.835,36621.025,Gas,-84.57948508445863,23440.326037223203,0.010771875424712174,0.01074843509867495,Coal_Gas,19515051.584
275,Reeves,NM,35.171,-106.6019,1960,Gas_SC,154,123633000.0,1455196.284,86479.228,Gas,-84.02400480070699,44283.175412802404,0.010816158600124975,0.010771875424712174,Gas_Gas,19601530.812
27,Lake Catherine,AR,34.4341,-92.9049,1950,Gas_SC,751,499406000.0,5247637.251,311859.148,Gas,-82.20390664448487,141411.4371269968,0.010957570037251972,0.010816158600124975,Gas_Gas,19913389.959999997
713,Bayou Cogen Plant,TX,29.6225,-95.0458,1984,Gas_SC,620,2322614000.0,32623627.833,1890563.488,Gas,-81.71523145696841,1097853.2691768592,0.012055423306428831,0.010957570037251972,Gas_Gas,21803953.448
128,Whitewater Valley,IN,39.8028,-84.8953,1955,Coal,93,40843000.0,461185.104,47316.611,Gas,-79.90033747458571,33376.8588640904,0.01208880016529292,0.012055423306428831,Coal_Gas,21851270.059
873,Sweeny Cogen Facility,TX,29.0728,-95.745,1997,Gas_SC,572,3243291000.0,55995276.912,3327820.999,Gas,-79.84418845694009,2220882.9032522244,0.014309683068545144,0.012088800165292918,Gas_Gas,25179091.058
812,Dartmouth Power Associates LP,MA,41.6731,-70.9994,1992,Gas_CC,96,49870000.0,418838.686,24925.136,Gas,-79.25878973351034,7904.460755336,0.01431758752930048,0.014309683068545144,Gas_Gas,25204016.194
838,Ocean State Power II,RI,42.0099,-71.6701,1991,Gas_CC,252,421685000.0,5073498.176,301591.385,Gas,-79.0265877946489,157669.92038106802,0.014475257449681547,0.01431758752930048,Gas_Gas,25505607.579
280,East River,NY,40.7281,-73.9742,1951,Gas_SC,716,2593206000.0,36564742.325,2173868.175,Gas,-78.6043672075846,1288804.6665076367,0.015764062116189182,0.014475257449681547,Gas_Gas,27679475.754
814,Elizabeth River Power Station,VA,36.775,-76.3083,1992,Gas_SC,387,87045000.0,1062716.2,63054.9,Gas,-78.29358298013487,33346.36427367601,0.01579740848046286,0.015764062116189182,Gas_Gas,27742530.654
136,Ames Electric Services Power Plant,IA,42.0258,-93.6089,1968,Gas_SC,108,263519000.0,3554398.289,210709.305,Gas,-78.16594538167931,120770.0365059432,0.015918178516968803,0.01579740848046286,Gas_Gas,27953239.959
512,Dansby,TX,30.7217,-96.4608,1978,Gas_SC,203,184525000.0,2087481.998,124061.837,Gas,-78.156881357819,61083.29078942,0.015979261807758223,0.015918178516968803,Gas_Gas,28077301.796
17,Yucca,AZ,32.7214,-114.7106,1959,Gas_SC,421,425651000.0,4890130.695,290612.052,Gas,-76.94241002961546,145336.98806243282,0.016124598795820656,0.015979261807758223,Gas_Gas,28367913.848
149,Chanute 2,KS,37.6953,-95.4586,1965,Gas_SC,64,243288000.0,3269468.305,193589.122,Gas,-75.71341277009024,110554.7117548864,0.016235153507575543,0.016124598795820656,Gas_Gas,28561502.970000003
810,Ocean State Power,RI,42.009722,-71.668909,1990,Gas_CC,252,442546000.0,5175091.072000001,307762.369,Gas,-75.68662670533313,156721.0265731888,0.01639187453414873,0.016235153507575543,Gas_Gas,28869265.339
809,Carr Street Generating Station,NY,43.06132,-76.08239,1993,Gas_CC,121,73459000.0,937994.117,55745.064,Gas,-74.20791888615646,30673.4421271752,0.016422547976275906,0.01639187453414873,Gas_Gas,28925010.403
813,Nassau Energy Corp,NY,40.7264,-73.5892,1991,Gas_CC,55,141677000.0,1775502.244,105527.713,Gas,-74.12172238564189,57173.2272041656,0.016479721203480072,0.016422547976275906,Gas_Gas,29030538.116
41,Joliet 29,IL,41.494636,-88.123827,1965,Gas_SC,1320,1091451000.0,11312187.925,670585.4299999999,Gas,-73.70809184958888,298072.2353646728,0.016777793438844744,0.01647972120348007,Gas_Gas,29701123.546
391,Wilkes,TX,32.848163,-94.547986,1964,Gas_SC,882,751984000.0,7860591.172,467167.276,Gas,-73.13744351697729,210514.46963979522,0.016988307908484542,0.016777793438844744,Gas_Gas,30168290.822
700,Gilroy Power Plant,CA,37.0001,-121.5367,1987,Gas_CC,130,116154000.0,940467.78,55885.3,Gas,-72.21195635822352,16241.836748171205,0.017004549745232713,0.016988307908484542,Gas_Gas,30224176.122
166,Cooper,KY,36.9981,-84.5919,1965,Coal,343,176455000.0,1722022.663,176678.565,Gas,-71.56372627764105,116454.31694912401,0.017121004062181838,0.017004549745232713,Coal_Gas,30400854.687000003
407,O W Sommers,TX,29.308056,-98.3242,1972,Gas_SC,892,979976000.0,10762585.211,639604.099,Gas,-71.30278644535926,305137.4207652929,0.01742614148294713,0.017121004062181838,Gas_Gas,31040458.786000002
460,Greenwood (MI),MI,43.1056,-82.6964,1979,Gas_SC,1070,1025811000.0,10833548.402,642438.498,Gas,-71.11866919352101,292328.2936004808,0.01771846977654761,0.01742614148294713,Gas_Gas,31682897.284
279,Arthur Kill Generating Station,NY,40.591564,-74.200035,1959,Gas_SC,895,937632000.0,10129449.587,601846.01,Gas,-70.82854646930735,281831.3765328896,0.0180003011530805,0.01771846977654761,Gas_Gas,32284743.294000003
363,Urquhart,SC,33.435,-81.9111,1953,Gas_CC,755,1363832000.0,15099214.228,899655.8539999999,Gas,-69.96192832989688,434178.78240824956,0.01843447993548875,0.0180003011530805,Gas_Gas,33184399.148000002
800,Salinas River Cogeneration,CA,35.9515,-120.8679,1991,Gas_SC,38,260005000.0,3338059.135,198378.541,Gas,-69.73803331458241,109638.603823564,0.018544118539312315,0.01843447993548875,Gas_Gas,33382777.689000003
385,Cedar Bayou,TX,29.75,-94.9256,1970,Gas_SC,2295,2006819000.0,20382213.632,1211289.521,Gas,-69.43875549803462,526360.4158501832,0.0190704789551625,0.018544118539312315,Gas_Gas,34594067.21
331,Horseshoe Lake,OK,35.50866,-97.17969,1958,Gas_SC,973,1100144000.0,11918441.24,708294.052,Gas,-69.36676264244544,332813.9287522432,0.019403292883914743,0.0190704789551625,Gas_Gas,35302361.262
682,Gerald Andrus,MS,33.35,-91.1167,1975,Gas_SC,781,1038230000.0,11519664.597,684678.854,Gas,-68.59077368697739,330330.0338823441,0.019733622917797084,0.019403292883914743,Gas_Gas,35987040.116000004
308,G G Allen,NC,35.1897,-81.0122,1957,Coal,1148,638355000.0,5705477.373,585379.488,Gas,-67.66356852962546,367508.36015144404,0.02010113127794853,0.019733622917797084,Coal_Gas,36572419.604
631,H L Culbreath Bayside Power Station,FL,27.9072,-82.4231,1965,Gas_CC,2785,5013603000.0,53789560.455,3196640.9220000003,Gas,-67.29063344887955,1485493.7700314187,0.021586625047979948,0.02010113127794853,Gas_Gas,39769060.526
212,Black Dog,MN,44.8108,-93.2501,1952,Gas_CC,1678,1610073000.0,13281633.484,789309.6950000001,Gas,-67.22510919778746,239790.3516432345,0.02182641539962318,0.021586625047979948,Gas_Gas,40558370.221
629,Encogen,WA,48.746,-122.486,1993,Gas_CC,175,258757000.0,3304024.002,196358.765,Gas,-66.90919212676323,108044.77133078962,0.02193446017095397,0.02182641539962318,Gas_Gas,40754728.986
