,name,state,lat,lon,commissioning_year,primary_fuel,capacity,generation,fuel_consumption,emissions,rep_fuel,metric,em_red,cum_red,cum_red_prev,ori_rep,cum_emission
565,Sherman Avenue,NJ,39.451,-75.0578,1991,Gas_SC,112,18248000.0,216920.721,12892.044,Gas,-156.66850917259544,6663.9854103744,0.0008463860176539953,0.000839722032243621,Gas_Gas,1442718.5319999997
196,Cleary Flood Hybrid,MA,41.8653,-71.1061,1966,Gas_CC,149,52643000.0,560039.6190000001,33339.974,Gas,-155.91076542140806,15372.871395130402,0.0008617588890491257,0.0008463860176539953,Gas_Gas,1476058.5059999996
1144,Shoreham Energy LLC,NY,40.957053,-72.865877,2002,Oil,100,41560000.0,340518.171,27632.448,Gas,-154.06548458595003,13447.983127968002,0.0008752068721770938,0.0008617588890491257,Oil_Gas,1503690.9539999997
773,Indeck Yerkes Energy Center,NY,42.9671,-78.9182,1989,Gas_CC,59,23979000.0,227488.85,13520.075,Gas,-153.41650009861215,5336.021025831201,0.000880542893202925,0.0008752068721770938,Gas_Gas,1517211.0289999996
209,Syl Laskin,MN,47.5306,-92.1619,1953,Gas_SC,116,16321000.0,231467.104,13757.691,Gas,-151.78159259112218,8187.3192200088015,0.0008887302124229337,0.000880542893202925,Gas_Gas,1530968.7199999997
47,Glenarm,CA,34.126,-118.1494,1976,Gas_SC,263,59400000.0,553801.559,32911.778,Gas,-147.92501230098907,12638.505300320001,0.0009013687177232538,0.0008887302124229337,Gas_Gas,1563880.4979999997
737,Brush Generation Facility,CO,40.2415,-103.631,1990,Gas_CC,294,106917000.0,1205080.811,71619.13799999999,Gas,-144.87111870068225,35128.2710432376,0.0009364969887664914,0.0009013687177232538,Gas_Gas,1635499.6359999997
108,Will County,IL,41.6334,-88.0629,1955,Coal,1267,372616000.0,4087933.475,431771.475,Gas,-144.4515885060778,304597.3036150848,0.0012410942923815763,0.0009364969887664914,Coal_Gas,2067271.1109999996
410,Sam Rayburn,TX,28.8947,-97.135,1963,Gas_CC,238,89517000.0,972792.196,59365.893,Gas,-137.2348548518345,28813.6614805176,0.001269907953862094,0.0012410942923815763,Gas_Gas,2126637.0039999997
353,TalenEnergy Martins Creek,PA,40.797762,-75.105416,1954,Gas_SC,2107,429311000.0,4799172.85,286181.735,Gas,-136.94828685415584,139657.5098152808,0.0014095654636773747,0.001269907953862094,Gas_Gas,2412818.7389999996
571,Van Sant Station,DE,39.145036,-75.548172,1991,Gas_SC,45,7595000.0,99860.114,6053.573,Gas,-136.3644080542603,3461.3927617160007,0.0014130268564390906,0.0014095654636773747,Gas_Gas,2418872.3119999995
427,Blount Street,WI,43.0789,-89.3744,1925,Gas_SC,187,32919000.0,447227.249,26577.625,Gas,-134.33778905307895,15342.3410942632,0.0014283691975333537,0.0014130268564390906,Gas_Gas,2445449.9369999995
405,J Robert Massengale,TX,33.6039,-101.8408,1952,Gas_CC,106,53979000.0,455395.248,27060.001,Gas,-133.7299067401163,8636.9204098312,0.001437006117943185,0.0014283691975333537,Gas_Gas,2472509.9379999996
40,Grayson,CA,34.1556,-118.2782,1953,Gas_CC,353,116596000.0,1676318.122,99537.634,Gas,-132.11208539989926,59743.31575602881,0.0014967494336992136,0.001437006117943185,Gas_Gas,2572047.5719999997
89,J D Kennedy,FL,30.364818,-81.625967,1973,Gas_SC,538,134223000.0,1300445.788,77451.624,Gas,-128.45748519507723,31641.195017354396,0.001528390628716568,0.0014967494336992136,Gas_Gas,2649499.1959999995
400,Trinidad (TX),TX,32.124519,-96.101277,1965,Gas_SC,243,47639000.0,637461.958,37882.898,Gas,-126.25219012844069,21623.6650346792,0.0015500142937512472,0.001528390628716568,Gas_Gas,2687382.0939999996
466,Big Cajun 2,LA,30.7261,-91.3692,1981,Coal,2632,1373749000.0,15225489.627,1075686.12,Gas,-125.06259998189488,606824.3675098873,0.0021568386612611347,0.0015500142937512475,Coal_Gas,3763068.2139999997
16,Saguaro,AZ,32.5517,-111.3,1954,Gas_SC,435,87338000.0,1160786.078,68982.795,Gas,-124.76183791047758,39174.2581137264,0.002196012919374861,0.0021568386612611347,Gas_Gas,3832051.0089999996
261,Carlls Corner,NJ,39.4547,-75.2014,1973,Gas_SC,82,8936000.0,235613.9,14599.0,Gas,-119.19941449616222,11549.1352719808,0.0022075620546468423,0.002196012919374861,Gas_Gas,3846650.0089999996
101,Ponca,OK,36.71979,-97.085758,1977,Gas_SC,48,13725000.0,123333.719,7329.908,Gas,-118.89726266267829,2645.553323180001,0.002210207607970022,0.0022075620546468423,Gas_Gas,3853979.9169999994
140,Earl F Wisdom,IA,43.1606,-95.2569,1960,Gas_SC,118,26047000.0,338633.074,20167.172,Gas,-118.17726907181947,11277.307791101599,0.0022214849157611237,0.002210207607970022,Gas_Gas,3874147.088999999
739,Selkirk Cogen,NY,42.5744,-73.8592,1992,Gas_CC,445,156371000.0,1250217.304,74291.378,Gas,-113.05538105844633,20921.816967648803,0.002242406732728773,0.0022214849157611237,Gas_Gas,3948438.4669999992
712,King City Power Plant,CA,36.225,-121.1278,1989,Gas_CC,132,76789000.0,633703.0889999999,37661.669,Gas,-112.88641132206627,11453.515172799202,0.002253860247901572,0.002242406732728773,Gas_Gas,3986100.1359999995
368,Aberdeen CT,SD,45.429884,-98.49396,1978,Gas_SC,110,30024000.0,326966.2,19346.300000000003,Gas,-112.00503161985719,9099.082162707204,0.002262959330064279,0.002253860247901572,Gas_Gas,4005446.4359999993
69,Edge Moor,DE,39.73886,-75.50384,1954,Gas_SC,709,192386000.0,2080091.785,123945.743,Gas,-111.23841383810424,58284.23051514081,0.00232124356057942,0.002262959330064279,Gas_Gas,4129392.178999999
38,AES Redondo Beach LLC,CA,33.8504,-118.395,1954,Gas_SC,1316,320561000.0,4445420.7,264167.6,Gas,-108.77650362533282,154759.84629828078,0.002476003406877701,0.00232124356057942,Gas_Gas,4393559.778999999
389,Knox Lee,TX,32.3766,-94.6415,1950,Gas_SC,501,142341000.0,1704954.682,101321.453,Gas,-103.8828242226436,52740.343415064795,0.0025287437502927654,0.002476003406877701,Gas_Gas,4494881.231999999
674,Blue Lake,MN,44.7855,-93.4315,1974,Gas_SC,556,164825000.0,1827951.462,108389.081,Gas,-103.84343270321139,52134.162267260006,0.002580877912560025,0.0025287437502927654,Gas_Gas,4603270.312999999
542,East 12th Street,KS,37.2367,-96.9625,1970,Gas_SC,27,7772000.0,95608.5,5637.0,Gas,-103.70654756361324,2984.4095046816,0.002583862322064707,0.002580877912560025,Gas_Gas,4608907.312999999
406,Leon Creek,TX,29.3525,-98.5761,1953,Gas_SC,416,135777000.0,1268963.726,75409.791,Gas,-100.86411980386596,29068.9804386456,0.0026129313025033524,0.002583862322064707,Gas_Gas,4684317.103999999
680,Intercession City,FL,28.262778,-81.548611,1974,Gas_SC,1190,338375000.0,4261053.072,255443.943,Gas,-100.66260022832036,139956.2552937,0.0027528875577970523,0.0026129313025033524,Gas_Gas,4939761.046999999
684,Comanche (OK),OK,34.5431,-98.3244,1962,Gas_CC,294,147192000.0,2295895.651,136442.054,Gas,-100.35722710114824,86205.29381125761,0.00283909285160831,0.0027528875577970523,Gas_Gas,5076203.101
239,James River Power Station,MO,37.108611,-93.261944,1957,Gas_SC,450,127363000.0,1660484.109,99450.829,Gas,-100.20793567253854,55981.7241035464,0.0028950745757118563,0.00283909285160831,Gas_Gas,5175653.93
176,Houma,LA,29.5806,-90.7225,1948,Gas_SC,94,28765000.0,339518.653,20176.954,Gas,-99.25186275179739,10359.433979692001,0.002905434009691548,0.0028950745757118563,Gas_Gas,5195830.884
557,Darbytown,VA,37.498223,-77.368544,1990,Gas_SC,368,106638000.0,1346145.6,80893.3,Gas,-99.0015280572873,44497.655990766405,0.002949931665682314,0.002905434009691548,Gas_Gas,5276724.183999999
399,Stryker Creek,TX,31.93985,-94.989834,1958,Gas_SC,712,226304000.0,2456600.196,145992.466,Gas,-98.64972563679397,68754.71002309119,0.0030186863757054056,0.002949931665682314,Gas_Gas,5422716.649999999
449,Cumberland (NJ),NJ,39.3757,-74.9654,1990,Gas_SC,230,77632000.0,621558.308,37631.501,Gas,-97.28476326065775,11135.630524889599,0.003029822006230295,0.0030186863757054056,Gas_Gas,5460348.151
205,J B Sims,MI,43.0706,-86.235,1983,Coal,80,38619000.0,356919.835,36621.025,Gas,-95.66026788532656,23440.326037223203,0.0030532623322675184,0.003029822006230295,Coal_Gas,5496969.176
448,Riverside (OK),OK,35.9978,-95.9567,1974,Gas_SC,1120,360773000.0,4471766.243,265563.063,Gas,-95.2253788349823,142430.9180221944,0.0031956932502897125,0.0030532623322675184,Gas_Gas,5762532.239
409,R W Miller,TX,32.6581,-98.3103,1968,Gas_SC,602,200073000.0,2193265.5700000003,130374.992,Gas,-95.10973623363755,62089.8995952344,0.003257783149884947,0.0031956932502897125,Gas_Gas,5892907.231
398,Permian Basin,TX,31.5839,-102.9633,1958,Gas_SC,1094,360918000.0,4550546.2,268610.9,Gas,-94.69256730377046,145429.26639355044,0.0034032124162784974,0.0032577831498849467,Gas_Gas,6161518.131
574,Anderson,IN,40.0529,-85.7389,1992,Gas_SC,167,9927000.0,126798.711,7556.836,Gas,-94.05739958995316,4168.7420927656,0.003407381158371263,0.0034032124162784974,Gas_Gas,6169074.967
411,Gadsby,UT,40.7686,-111.9289,1951,Gas_SC,491,163696000.0,1944972.928,115585.559,Gas,-93.69883195574864,59715.9689689088,0.0034670971273401715,0.003407381158371263,Gas_Gas,6284660.526000001
297,Bowline Point,NY,41.2044,-73.9689,1972,Gas_SC,1992,694789000.0,7048664.591,417872.923,Gas,-93.28624282131531,180740.82088319922,0.0036478379482233706,0.0034670971273401715,Gas_Gas,6702533.449000001
395,Graham,TX,33.1344,-98.6117,1960,Gas_SC,634,224191000.0,2369463.469,140814.709,Gas,-91.2260872347971,64298.12179774481,0.003712136070021115,0.0036478379482233706,Gas_Gas,6843348.158000001
785,McKittrick Limited,CA,35.319503,-119.661992,1991,Gas_SC,46,16792000.0,157919.325,9383.5,Gas,-89.7324309607861,3652.3755021376,0.0037157884455232527,0.003712136070021115,Gas_Gas,6852731.658000001
764,Archbald Power Station,PA,41.485,-75.5406,1988,Gas_SC,91,33228000.0,324225.15,19269.75,Gas,-89.39027312967994,7929.004120118401,0.0037237174496433712,0.0037157884455232527,Gas_Gas,6872001.408000001
187,Mystic Generating Station,MA,42.3908,-71.0675,1957,Gas_CC,2841,1933965000.0,14197747.535,844116.246,Gas,-88.83998259114966,184052.27568625205,0.003907769725329623,0.0037237174496433712,Gas_Gas,7716117.654000001
92,Larsen Memorial,FL,28.0797,-81.9228,1956,Gas_CC,158,103643000.0,1452965.512,86352.363,Gas,-88.77018040587527,50978.9151479304,0.003958748640477554,0.003907769725329623,Gas_Gas,7802470.017000001
544,Gravel Neck,VA,37.1575,-76.6911,1970,Gas_SC,403,148614000.0,1907276.9,113015.2,Gas,-88.21341783274885,62293.1099496592,0.004021041750427213,0.003958748640477554,Gas_Gas,7915485.217000001
154,Big Sandy,KY,38.1707,-82.6176,1963,Coal,1096,948161000.0,9072868.604,539187.029,Gas,-87.22460032861042,215578.83849156077,0.004236620588918773,0.004021041750427213,Coal_Gas,8454672.246000001
128,Whitewater Valley,IN,39.8028,-84.8953,1955,Coal,93,40843000.0,461185.104,47316.611,Gas,-86.9014945559493,33376.8588640904,0.004269997447782864,0.004236620588918773,Coal_Gas,8501988.857
402,Silas Ray,TX,25.9131,-97.5214,1952,Gas_CC,168,116528000.0,1470921.537,87410.28,Gas,-86.22929404159663,47639.1702163584,0.004317636617999222,0.004269997447782864,Gas_Gas,8589399.137
183,Chalk Point LLC,MD,38.5444,-76.6861,1964,Gas_SC,2553,484178000.0,5546031.768,439272.376,Gas,-85.9534599213391,274021.9950372784,0.0045916586130365,0.004317636617999222,Gas_Gas,9028671.513
322,Tait Electric Generating Station,OH,39.727249,-84.211084,1967,Gas_SC,677,267502000.0,3301464.8,194781.3,Gas,-85.60499748154123,103482.6300722256,0.004695141243108726,0.0045916586130365,Gas_Gas,9223452.813000001
1280,Algonquin Power Sanger LLC,CA,36.6842,-119.5522,1990,Gas_CC,73,52836000.0,536778.508,31900.404,Gas,-82.59580882137897,13867.4303239008,0.004709008673432627,0.004695141243108726,Gas_Gas,9255353.217
414,Clinch River,VA,36.9333,-82.1997,1958,Gas_SC,711,288032000.0,3096889.291,184039.754,Gas,-82.21242091500636,85734.1768580096,0.004794742850290637,0.004709008673432627,Gas_Gas,9439392.971
166,Cooper,KY,36.9981,-84.5919,1965,Coal,343,176455000.0,1722022.663,176678.565,Gas,-81.3708129430409,116454.31694912401,0.004911197167239761,0.004794742850290637,Coal_Gas,9616071.536
46,Valley (CA),CA,34.244991,-118.391327,1954,Gas_CC,1232,893450000.0,6397637.384,373259.724,Gas,-81.0064602906197,68324.44633116003,0.004979521613570921,0.004911197167239761,Gas_Gas,9989331.26
396,Handley,TX,32.7283,-97.2192,1948,Gas_SC,1431,606086000.0,7200511.399999999,427917.228,Gas,-80.86752397430571,221059.5384805008,0.005200581152051422,0.004979521613570921,Gas_Gas,10417248.488
1284,Wabash Valley Power IGCC,IN,39.53,-87.4247,1953,Gas_SC,304,125207000.0,1235512.162,73425.318,Gas,-80.04224489485448,30692.057816349603,0.005231273209867771,0.005200581152051422,Gas_Gas,10490673.806
308,G G Allen,NC,35.1897,-81.0122,1957,Coal,1148,638355000.0,5705477.373,585379.488,Gas,-79.60485564530242,367508.36015144404,0.005598781570019216,0.005231273209867771,Coal_Gas,11076053.294
832,Fortistar North Tonawanda,NY,43.0483,-78.8539,1993,Gas_CC,65,11980000.0,184773.137,10981.236,Gas,-78.95471652992195,6892.451371344001,0.005605674021390559,0.005598781570019216,Gas_Gas,11087034.53
381,Mountain Creek,TX,32.7231,-96.9358,1945,Gas_SC,956,421671000.0,4755090.759000001,282593.319,Gas,-78.14097690365148,138676.63259348882,0.005744350653984049,0.005605674021390559,Gas_Gas,11369627.849
264,Bergen Generating Station,NJ,40.8375,-74.0244,1959,Gas_CC,1415,1137911000.0,13251579.657,787560.252,Gas,-77.80120400273267,399190.2181453608,0.00614354087212941,0.005744350653984049,Gas_Gas,12157188.101
573,Richmond,IN,39.839572,-84.965682,1992,Gas_SC,82,6162000.0,71253.057,4455.224,Gas,-74.72007409558007,2352.1279330736,0.006145893000062483,0.00614354087212941,Gas_Gas,12161643.325
180,Perryman,MD,39.442836,-76.221761,1972,Gas_SC,545,219390000.0,2265402.118,140663.258,Gas,-74.67640178381761,65785.256357192,0.006211678256419675,0.006145893000062483,Gas_Gas,12302306.582999999
734,Badger Creek Limited,CA,35.483736,-119.029856,1991,Gas_SC,46,19723000.0,176720.125,10502.675,Gas,-74.50037033135897,3771.1976017543993,0.0062154494540214295,0.006211678256419675,Gas_Gas,12312809.258
825,Lockport Energy Associates LP,NY,43.161947,-78.744971,1992,Gas_CC,219,118965000.0,1539734.668,91498.818,Gas,-74.29007078145821,50895.957954252,0.006266345411975681,0.0062154494540214295,Gas_Gas,12404308.076
321,Conesville,OH,40.1842,-81.8811,1957,Coal,2172,1177468000.0,11834871.111,1213470.392,Gas,-72.66859010270827,811599.5189503904,0.007077944930926072,0.006266345411975681,Coal_Gas,13617778.467999998
553,Woodsdale,OH,39.4492,-84.4611,1992,Gas_SC,570,66206000.0,1009049.666,60088.703,Gas,-72.61106227293273,37492.536462036805,0.00711543746738811,0.007077944930926072,Gas_Gas,13677867.170999998
699,Energy Center Dover,DE,39.149549,-75.547335,1985,Gas_CC,118,94464000.0,844882.022,50212.926,Gas,-70.7662031341265,17972.278991539202,0.0071334097463796485,0.00711543746738811,Gas_Gas,13728080.097
380,Lake Hubbard,TX,32.8358,-96.5458,1970,Gas_SC,927,473910000.0,5233697.556,311027.425,Gas,-70.53197437397853,149281.521547048,0.0072826912679266964,0.0071334097463796485,Gas_Gas,14039107.522
37,Ormond Beach,CA,34.1292,-119.1689,1971,Gas_SC,1612,757790000.0,7227871.532,429541.632,Gas,-69.69511380088295,170907.23268871199,0.007453598500615409,0.0072826912679266964,Gas_Gas,14468649.154
867,Sun Peak Generating Station,NV,36.1375,-115.0339,1991,Gas_SC,222,128077000.0,1529402.831,90890.914,Gas,-68.43260837055284,47178.12027008561,0.007500776620885494,0.007453598500615409,Gas_Gas,14559540.068
329,Richland,OH,41.305203,-84.334622,1965,Gas_SC,450,261701000.0,3145988.715,186960.261,Gas,-68.39552184830458,97641.47751887281,0.007598418098404366,0.007500776620885494,Gas_Gas,14746500.329
437,West Marinette,WI,45.0869,-87.6881,1971,Gas_SC,185,116588000.0,1464473.521,86512.441,Gas,-68.18865504965538,46720.853163126405,0.007645138951567493,0.007598418098404366,Gas_Gas,14833012.77
551,Hay Road,DE,39.7436,-75.5072,1989,Gas_CC,1193,1209513000.0,14348604.639,852744.125,Gas,-67.68301616552773,439936.2650200664,0.008085075216587561,0.007645138951567493,Gas_Gas,15685756.895
511,Empire Energy Center,MO,37.1385,-94.1041,1978,Gas_SC,378,249804000.0,3304106.258,197016.755,Gas,-67.53568024431998,111758.42817389121,0.008196833644761451,0.008085075216587561,Gas_Gas,15882773.65
34,El Segundo Power,CA,33.909804,-118.424172,1955,Gas_SC,996,440008000.0,3540209.776,210389.773,Gas,-66.00494573262438,60214.652224902384,0.008257048296986353,0.008196833644761451,Gas_Gas,16093163.423
703,Pedricktown Cogeneration Company LP,NJ,39.7668,-75.4238,1992,Gas_CC,140,66386000.0,538471.775,32001.772,Gas,-65.74320049185206,9344.171302340801,0.008266392468288695,0.008257048296986353,Gas_Gas,16125165.195
401,Decker Creek,TX,30.3033,-97.6128,1971,Gas_SC,930,718600000.0,8587296.678,486626.463,Gas,-65.59910618881999,241367.64545808,0.008507760113746776,0.008266392468288695,Gas_Gas,16611791.658
771,Indeck Silver Springs Energy Center,NY,42.6544,-78.0772,1991,Gas_CC,56,49046000.0,458029.775,27219.1,Gas,-65.11083436548414,10479.6566863888,0.008518239770433164,0.008507760113746776,Gas_Gas,16639010.758
715,Sayreville Cogeneration Facility,NJ,40.439,-74.3444,1991,Gas_CC,429,351723000.0,2920807.696,173577.20200000002,Gas,-63.95831506190327,53533.83005135442,0.008571773600484518,0.008518239770433164,Gas_Gas,16812587.96
337,Tulsa,OK,36.116492,-95.990974,1948,Gas_SC,443,286760000.0,3340183.4050000003,198503.179,Gas,-63.59088174486374,100631.73658652802,0.008672405337071046,0.008571773600484518,Gas_Gas,17011091.139000002
23,Agua Fria,AZ,33.5561,-112.2153,1957,Gas_SC,611,346970000.0,3546740.864,210779.456,Gas,-62.197652572468066,92358.28716821602,0.008764763624239263,0.008672405337071046,Gas_Gas,17221870.595000003
1079,Green Power 2,TX,29.378097,-94.932773,2003,Gas_CC,861,1322500000.0,48285090.776,2869502.616,Gas,-61.25658895748199,2418132.192678,0.011182895816917263,0.008764763624239263,Gas_Gas,20091373.211000003
545,McIntosh (AL),AL,31.2546,-88.0299,1991,Gas_SC,676,395499000.0,4000347.393,237737.219,Gas,-60.13740654755338,102753.0594132872,0.01128564887633055,0.011182895816917263,Gas_Gas,20329110.430000003
336,Southwestern,OK,35.1009,-98.3524,1952,Gas_SC,657,504821000.0,6010680.263,356641.376,Gas,-59.87121154713575,184345.5208228088,0.01146999439715336,0.01128564887633055,Gas_Gas,20685751.806
275,Reeves,NM,35.171,-106.6019,1960,Gas_SC,154,123633000.0,1455196.284,86479.228,Gas,-57.937420088084316,44283.175412802404,0.011514277572566161,0.01146999439715336,Gas_Gas,20772231.034
812,Dartmouth Power Associates LP,MA,41.6731,-70.9994,1992,Gas_CC,96,49870000.0,418838.686,24925.136,Gas,-57.53456864934852,7904.460755336,0.011522182033321495,0.011514277572566161,Gas_Gas,20797156.17
27,Lake Catherine,AR,34.4341,-92.9049,1950,Gas_SC,751,499406000.0,5247637.251,311859.148,Gas,-57.00845367309429,141411.4371269968,0.011663593470448493,0.011522182033321495,Gas_Gas,21109015.318
860,Grays Ferry Cogeneration,PA,39.942219,-75.188069,1997,Gas_SC,192,865346000.0,12846683.748,638441.926,Gas,-55.91805025457546,343098.5684650288,0.01200669203891352,0.011663593470448493,Gas_Gas,21747457.244
1309,Cove Point LNG Terminal,MD,38.385456,-76.409796,1978,Gas_SC,224,1458257000.0,18978570.575,1012755.91,Gas,-54.23518522375721,515051.50213438965,0.01252174354104791,0.01200669203891352,Gas_Gas,22760213.154
713,Bayou Cogen Plant,TX,29.6225,-95.0458,1984,Gas_SC,620,2322614000.0,32623627.833,1890563.488,Gas,-53.52196468147572,1097853.2691768592,0.01361959681022477,0.01252174354104791,Gas_Gas,24650776.641999997
106,Powerton,IL,40.5408,-89.6786,1972,Coal,1784,1043563000.0,12096674.75,1286625.38,Gas,-53.29824710691434,930456.4022509063,0.014550053212475676,0.01361959681022477,Coal_Gas,25937402.021999996
838,Ocean State Power II,RI,42.0099,-71.6701,1991,Gas_CC,252,421685000.0,5073498.176,301591.385,Gas,-52.81440105185497,157669.92038106802,0.014707723132856744,0.014550053212475676,Gas_Gas,26238993.406999998
512,Dansby,TX,30.7217,-96.4608,1978,Gas_SC,203,184525000.0,2087481.998,124061.837,Gas,-52.34944703532104,61083.29078942,0.014768806423646164,0.014707723132856744,Gas_Gas,26363055.244
873,Sweeny Cogen Facility,TX,29.0728,-95.745,1997,Gas_SC,572,3243291000.0,55995276.912,3327820.999,Gas,-52.15658423016896,2220882.9032522244,0.01698968932689839,0.014768806423646164,Gas_Gas,29690876.243
814,Elizabeth River Power Station,VA,36.775,-76.3083,1992,Gas_SC,387,87045000.0,1062716.2,63054.9,Gas,-51.90008618010191,33346.36427367601,0.017023035691172063,0.01698968932689839,Gas_Gas,29753931.143
280,East River,NY,40.7281,-73.9742,1951,Gas_SC,716,2593206000.0,36564742.325,2173868.175,Gas,-51.5997237983083,1288804.6665076367,0.018311840357679698,0.017023035691172063,Gas_Gas,31927799.318
700,Gilroy Power Plant,CA,37.0001,-121.5367,1987,Gas_CC,130,116154000.0,940467.78,55885.3,Gas,-51.36502471189203,16241.836748171205,0.01832808219442787,0.018311840357679698,Gas_Gas,31983684.618
136,Ames Electric Services Power Plant,IA,42.0258,-93.6089,1968,Gas_SC,108,263519000.0,3554398.289,210709.305,Gas,-51.21813287654817,120770.0365059432,0.018448852230933815,0.01832808219442787,Gas_Gas,32194393.923
17,Yucca,AZ,32.7214,-114.7106,1959,Gas_SC,421,425651000.0,4890130.695,290612.052,Gas,-51.0209567249574,145336.98806243282,0.01859418921899625,0.018448852230933815,Gas_Gas,32485005.975
810,Ocean State Power,RI,42.009722,-71.668909,1990,Gas_CC,252,442546000.0,5175091.072000001,307762.369,Gas,-49.67935668788875,156721.0265731888,0.01875091024556944,0.01859418921899625,Gas_Gas,32792768.344
149,Chanute 2,KS,37.6953,-95.4586,1965,Gas_SC,64,243288000.0,3269468.305,193589.122,Gas,-48.72636253595011,110554.7117548864,0.018861464957324322,0.01875091024556944,Gas_Gas,32986357.466000002
41,Joliet 29,IL,41.494636,-88.123827,1965,Gas_SC,1320,1091451000.0,11312187.925,670585.4299999999,Gas,-48.50324027121734,298072.2353646728,0.019159537192688994,0.018861464957324322,Gas_Gas,33656942.896000005
391,Wilkes,TX,32.848163,-94.547986,1964,Gas_SC,882,751984000.0,7860591.172,467167.276,Gas,-47.99419028570666,210514.46963979522,0.019370051662328792,0.019159537192688994,Gas_Gas,34124110.172000006
813,Nassau Energy Corp,NY,40.7264,-73.5892,1991,Gas_CC,55,141677000.0,1775502.244,105527.713,Gas,-47.6642242922023,57173.2272041656,0.019427224889532958,0.019370051662328792,Gas_Gas,34229637.885000005
809,Carr Street Generating Station,NY,43.06132,-76.08239,1993,Gas_CC,121,73459000.0,937994.117,55745.064,Gas,-47.64540429708923,30673.4421271752,0.01945789833166013,0.019427224889532958,Gas_Gas,34285382.94900001
212,Black Dog,MN,44.8108,-93.2501,1952,Gas_CC,1678,1610073000.0,13281633.484,789309.6950000001,Gas,-45.861887109637465,239790.3516432345,0.019697688683303367,0.01945789833166013,Gas_Gas,35074692.64400001
460,Greenwood (MI),MI,43.1056,-82.6964,1979,Gas_SC,1070,1025811000.0,10833548.402,642438.498,Gas,-45.75685366264896,292328.2936004808,0.01999001697690385,0.019697688683303367,Gas_Gas,35717131.14200001
407,O W Sommers,TX,29.308056,-98.3242,1972,Gas_SC,892,979976000.0,10762585.211,639604.099,Gas,-45.72208512831575,305137.4207652929,0.02029515439766914,0.01999001697690385,Gas_Gas,36356735.24100001
