Eklutna Generation Station,0.0004
Eklutna Hydro Project,
Eklutna Hydro Project,
Elim,0.31
Elim,0.31
Elim,0.31
Elim,
Emmonak,
Emmonak,0.31
Emmonak,
Emmonak,0.31
Emmonak,
Emmonak,
Emmonak,0.31
Emmonak,0.31
ESS Battery Microgrid,
Eva Creek Wind,
Eyak Service Center BESS,
Fairbanks,0.31
Fairbanks,0.31
Fairbanks,0.018
Fairbanks,0.018
False Island,0.31
False Island,
Fire Island Wind,
Flywheel Energy Storage System Microgrid,
Fort Greely Power Plant,
Fort Greely Power Plant,
Fort Greely Power Plant,
Fort Greely Power Plant,0.31
Fort Greely Power Plant,0.31
Fort Greely Power Plant,0.31
Fort Greely Power Plant,0.31
Galena Electric Utility,0.31
Galena Electric Utility,
Galena Electric Utility,0.31
Galena Electric Utility,
Galena Electric Utility,0.31
Galena Electric Utility,
Galena Electric Utility,0.31
Galena Electric Utility,
Galena Electric Utility,0.31
Galena Electric Utility,
Galena Electric Utility,
Gambell,0.31
Gambell,
Gambell,0.31
Gambell,0.31
George M Sullivan Generation Plant 2,0.0062
George M Sullivan Generation Plant 2,
George M Sullivan Generation Plant 2,0.0062
George M Sullivan Generation Plant 2,
George M Sullivan Generation Plant 2,0.0062
George M Sullivan Generation Plant 2,
George M Sullivan Generation Plant 2,
George M Sullivan Generation Plant 2,0.001
Glennallen,
Glennallen,
Glennallen,
Glennallen,
Glennallen,
Glennallen,0.31
Glennallen,0.31
Glennallen,0.31
Glennallen,0.31
Goat Lake Hydro,
Gold Creek,
Gold Creek,
Gold Creek,
Gold Creek,0.31
Gold Creek,0.31
Gold Creek,0.31
Gold Creek,0.31
Gold Creek,0.31
Green Lake,
Green Lake,
Gwitchyaa Zhee,
Gwitchyaa Zhee,0.31
Gwitchyaa Zhee,
Gwitchyaa Zhee,
Gwitchyaa Zhee,
Gwitchyaa Zhee,
Gwitchyaa Zhee,
Gwitchyaa Zhee,0.31
Gwitchyaa Zhee,0.31
Gwitchyaa Zhee,0.31
Haines,0.31
Haines,0.31
Haines,
Haines,0.31
Haines,0.31
Haines,
Haines,0.31
Healy Power Plant,0.0116
Healy Power Plant,0.0116
Healy Power Plant,
Hiilangaay Hydro,
Hoonah,
Hoonah,0.31
Hoonah,
Hoonah,0.31
Hoonah,0.31
Hooper Bay,
Hooper Bay,0.31
Hooper Bay,
Hooper Bay,0.31
Hooper Bay,
Hooper Bay,0.31
Hooper Bay,0.31
Humpback Creek,
Humpback Creek,
Humpback Creek,
Hydaburg,0.31
Hydaburg,0.31
Hydaburg,0.31
Industrial Plant,0.018
International,0.001
International,0.001
International,
Jarvis Street,
Jarvis Street,
Jarvis Street,
Jarvis Street,
Jarvis Street,
JBER Landfill Gas Power Plant,0.0147
JBER Landfill Gas Power Plant,0.0147
JBER Landfill Gas Power Plant,0.0147
JBER Landfill Gas Power Plant,0.0147
JBER Landfill Gas Power Plant,0.0147
Kake,
Kake,
Kake,0.31
Kake,0.31
Kake,0.31
Kake,
Kake,0.31
Kake,0.31
Kasidaya Creek Hydro,
Kasigluk,0.31
Kasigluk,0.31
Kasigluk,
Kasigluk,0.31
Ketchikan,
Ketchikan,
Ketchikan,
Kiana,
Kiana,0.31
Kiana,
Kiana,
Kiana,0.31
Kiana,0.31
King Cove,0.31
King Cove,0.31
King Cove,0.31
King Cove,
King Cove,0.31
Kivalina,0.31
Kivalina,0.31
Kivalina,0.31
Kivalina,0.31
Klawock,
Klawock,
Klawock,
Klawock,
Klawock Power Generation Station,0.31
Kodiak Microgrid,
Kodiak Microgrid,
Kodiak Microgrid,
Kodiak Microgrid,
Kodiak Microgrid,
Kodiak Microgrid,
Kodiak Microgrid,
Kodiak Microgrid,
Kodiak Microgrid,
Kodiak Microgrid,
Kotlik,0.31
Kotlik,0.31
Kotlik,0.31
Kotlik,0.31
Kotzebue Hybrid,0.31
Kotzebue Hybrid,
Kotzebue Hybrid,
Kotzebue Hybrid,
Kotzebue Hybrid,
Kotzebue Hybrid,
Kotzebue Hybrid,
Kotzebue Hybrid,0.31
Kotzebue Hybrid,
Kotzebue Hybrid,0.31
Kotzebue Hybrid,
Kotzebue Hybrid,0.31
Kotzebue Hybrid,
Kotzebue Hybrid,0.31
Kotzebue Hybrid,
Kotzebue Hybrid,
Kotzebue Hybrid,
Kotzebue Hybrid,
Kotzebue Hybrid,
Kotzebue Hybrid,
Kotzebue Hybrid,
Kotzebue Hybrid,
Kotzebue Hybrid,
Kotzebue Hybrid,0.31
Kotzebue Hybrid,
Kotzebue Hybrid,
Kotzebue Hybrid,
Kotzebue Hybrid,
Kotzebue Hybrid,
Koyuk,0.31
Koyuk,0.31
Koyuk,0.31
Lake Dorothy Hydroelectric Project,
Lemon Creek,0.31
Lemon Creek,0.31
Lemon Creek,0.31
Lemon Creek,0.018
Lemon Creek,0.018
Lemon Creek,0.31
Lemon Creek,0.31
Lemon Creek,0.31
Lemon Creek,0.31
Lemon Creek,0.31
Lemon Creek,0.31
Mahoney Lake Hydroelectric,
Marshall,0.31
Marshall,0.31
Marshall,0.31
McGrath,
McGrath,
McGrath,
McGrath,
McGrath,
McGrath,0.31
McGrath,
McGrath,0.31
McGrath,
McGrath,0.31
McGrath,0.31
Mountain Village,0.31
Mountain Village,
Mountain Village,0.31
Mountain Village,
Mountain Village,0.31
Mountain Village,
Mountain Village,0.31
Naknek,0.31
Naknek,
Naknek,0.31
Naknek,
Naknek,0.31
Naknek,
Naknek,0.31
Naknek,0.31
Naknek,0.31
Naknek,0.31
Naknek,0.31
Naknek,0.31
Naknek,0.31
Naknek,0.31
Naknek,0.31
New Stuyahok,0.31
New Stuyahok,0.31
New Stuyahok,0.31
New Stuyahok,0.31
Newhalen,
Newhalen,
Newhalen,
Newhalen,
Newhalen,0.31
Newhalen,0.31
Newhalen,0.31
Newhalen,
Newhalen,
Nikiski Combined Cycle,0.0062
Nikiski Combined Cycle,0.0004
Noatak,0.31
Noatak,0.31
Noatak,0.31
Noatak,
Noorvik,0.31
Noorvik,
Noorvik,0.31
Noorvik,
Noorvik,0.31
North Pole,0.31
North Pole,
North Pole,0.018
North Pole,0.018
Northway,0.31
Northway,0.31
Northway,
Northway,0.31
NSB Anaktuvuk Pass,0.31
NSB Anaktuvuk Pass,0.31
NSB Anaktuvuk Pass,0.31
NSB Anaktuvuk Pass,
NSB Anaktuvuk Pass,
NSB Anaktuvuk Pass,0.31
NSB Anaktuvuk Pass,0.31
NSB Atqasuk Utility,0.31
NSB Atqasuk Utility,0.31
NSB Atqasuk Utility,0.31
NSB Atqasuk Utility,
NSB Atqasuk Utility,0.31
NSB Atqasuk Utility,0.31
NSB Kaktovik Utility,0.31
NSB Kaktovik Utility,0.31
NSB Kaktovik Utility,0.31
NSB Kaktovik Utility,0.31
NSB Nuiqsut Utility,0.31
NSB Nuiqsut Utility,0.31
NSB Nuiqsut Utility,0.31
NSB Nuiqsut Utility,0.0004
NSB Nuiqsut Utility,
NSB Nuiqsut Utility,0.0004
NSB Nuiqsut Utility,0.0004
NSB Point Hope Utility,
NSB Point Hope Utility,0.31
NSB Point Hope Utility,
NSB Point Hope Utility,
NSB Point Hope Utility,
NSB Point Hope Utility,
NSB Point Hope Utility,0.31
NSB Point Hope Utility,0.31
NSB Point Hope Utility,0.31
NSB Point Lay Utility,0.31
NSB Point Lay Utility,
NSB Point Lay Utility,
NSB Point Lay Utility,
NSB Point Lay Utility,
NSB Point Lay Utility,
NSB Point Lay Utility,
NSB Point Lay Utility,
NSB Point Lay Utility,
NSB Point Lay Utility,0.31
NSB Point Lay Utility,0.31
NSB Point Lay Utility,0.31
NSB Wainwright Utility,0.31
NSB Wainwright Utility,0.31
NSB Wainwright Utility,0.31
NSB Wainwright Utility,
NSB Wainwright Utility,0.31
NSB Wainwright Utility,0.31
Nunapitchuk,
Nunapitchuk,
Nunapitchuk,
Nunapitchuk,
Nunapitchuk,
Nymans Plant Microgrid,
Nymans Plant Microgrid,
Orca,
Orca,
Orca,0.31
Orca,0.31
Orca,0.31
Orca,0.31
Orca,0.31
Pelican,
Pelican,
Pelican,
Pelican,
Pelican,
Pelican,
Pelican,
Pelican,0.31
Pelican,0.31
Pelican,0.31
Petersburg,
Petersburg,0.31
Petersburg,
Petersburg,0.31
Petersburg,0.31
Petersburg,0.31
Petersburg,0.31
Petersburg,0.31
Petersburg,0.31
Pillar Mountain Wind Project Microgrid,
Pillar Mountain Wind Project Microgrid,
Pilot Station,0.31
Pilot Station,
Pilot Station,0.31
Pilot Station,0.31
Port Lions Microgrid,
Port Lions Microgrid,
Port Lions Microgrid,
Port Lions Microgrid,
Port Lions Microgrid,
Power Creek,
Power Creek,
Purple Lake,
Purple Lake,
Purple Lake,
Quinhagak,
Quinhagak,0.31
Quinhagak,0.31
Quinhagak,0.31
Quinhagak,
S W Bailey,0.31
S W Bailey,0.31
S W Bailey,0.31
S W Bailey,0.31
Salmon Creek 1,
Sand Point,
Sand Point,
Sand Point,
Sand Point,
Sand Point,
Sand Point,
Savoonga,0.31
Savoonga,0.31
Savoonga,
Savoonga,0.31
Scammon Bay,0.31
Scammon Bay,0.31
Scammon Bay,0.31
Selawik,
Selawik,0.31
Selawik,0.31
Selawik,
Selawik,
Selawik,0.31
Selawik,
Selawik,
Selawik,0.31
Seldovia,
Seldovia,
Seldovia,
Seldovia,
Seldovia,0.31
Seldovia,
Seldovia,0.31
Seward (AK),
Seward (AK),
Seward (AK),
Seward (AK),
Seward (AK),
Seward (AK),
Seward (AK),
Seward (AK),
Shishmaref,0.31
Shishmaref,0.31
Shishmaref,
Shishmaref,0.31
Shishmaref,
Shishmaref,0.31
Shungnak,0.31
Shungnak,0.31
Shungnak,0.31
Shungnak,0.31
Silvis,
Skagway,
Skagway,
Skagway,
Skagway,
Skagway,0.31
Skagway,0.31
Skagway,0.31
Skagway,0.31
Slana Generating Station,0.31
Slana Generating Station,0.31
Slana Generating Station,0.31
Snake River,
Snake River,0.31
Snake River,0.31
Snake River,0.31
Snake River,0.31
Snake River,0.31
Snake River,
Snake River,
Snake River,
Snake River,
Snake River,
Snake River,
Snettisham,
Snettisham,
Snettisham,
Soldotna,0.001
Soldotna,
Soldotna,
Solomon Gulch,
Solomon Gulch,
South Fork,
Southcentral Power Project,0.0062
Southcentral Power Project,0.0062
Southcentral Power Project,0.0062
Southcentral Power Project,
Southcentral Power Project,
Southcentral Power Project,
St Marys IC,
St Marys IC,0.31
St Marys IC,0.31
St Marys IC,0.31
St. Michael,
St. Michael,
St. Michael,
St. Michael,
Stebbins,0.31
Stebbins,0.31
Stebbins,0.31
Stebbins,0.31
Stebbins,
Stebbins,
Stebbins,
Swampy Acres Microgrid,
Swampy Acres Microgrid,
Swampy Acres Microgrid,
Swan Lake,
Swan Lake,
Sweetheart Lake Hydroelectric Facility,
Sweetheart Lake Hydroelectric Facility,
Sweetheart Lake Hydroelectric Facility,
Terror Lake Microgrid,
Terror Lake Microgrid,
Terror Lake Microgrid,
Tesoro Kenai Cogeneration Plant,0.001
Tesoro Kenai Cogeneration Plant,0.001
Tesoro Kenai Cogeneration Plant,
Thorne Bay Plant,0.31
Thorne Bay Plant,0.31
TNSG North Plant,
TNSG North Plant,0.001
TNSG North Plant,0.001
TNSG North Plant,0.001
TNSG North Plant,0.001
TNSG South Plant,
TNSG South Plant,0.0004
TNSG South Plant,0.0004
TNSG South Plant,0.0004
TNSG South Plant,0.0004
TNSG South Plant,0.0004
Togiak,0.31
Togiak,
Togiak,
Togiak,0.31
Togiak,0.31
Togiak,
Togiak,
Togiak,
Togiak,0.31
Togiak,
Togiak,
Tok,0.31
Tok,0.31
Tok,0.31
Tok,0.31
Tok,0.31
Tok,0.31
Toksook Bay,0.31
Toksook Bay,
Toksook Bay,0.31
Toksook Bay,0.31
Tyee Lake Hydroelectric Facility,
Tyee Lake Hydroelectric Facility,
Unalakleet,
Unalakleet,
Unalakleet,
Unalakleet,
Unalakleet,0.31
Unalakleet,0.31
Unalakleet,0.31
Unalakleet,0.31
Unalaska Power Module,0.31
Unisea G 2,
Unisea G 2,
Unisea G 2,0.31
Unisea G 2,0.31
Unisea G 2,0.31
Unisea G 2,0.31
Unisea G 2,0.31
Unisea G 2,0.31
Unisea G 2,0.31
Unisea G 2,0.31
University of Alaska Fairbanks,
University of Alaska Fairbanks,
University of Alaska Fairbanks,
University of Alaska Fairbanks,
University of Alaska Fairbanks,0.0089
University of Alaska Fairbanks,
Upper Kalskag,0.31
Upper Kalskag,0.31
Upper Kalskag,0.31
Utility Plants Section,0.0089
Utility Plants Section,0.0089
Utility Plants Section,0.0089
Utility Plants Section,0.0089
Utility Plants Section,0.0089
Utility Plants Section,0.0089
Valdez,
Valdez,0.31
Valdez,0.31
Valdez,
Valdez,
Valdez,0.31
Valdez,0.31
Valdez,0.31
Valdez,
Valdez Cogen,0.31
Viking,
Westward Seafoods,0.31
Westward Seafoods,0.31
Westward Seafoods,0.31
Whitman,
Whitman,
Wrangell,
Wrangell,0.31
Wrangell,0.31
Wrangell,0.31
Wrangell,
Wrangell,
Wrangell,
Wrangell,
Wrangell,
Wrangell,0.31
Yakutat,
Yakutat,0.31
Yakutat,
Yakutat,0.31
Yakutat,
Yakutat,
Yakutat,
Yakutat,0.31
Yakutat,0.31
ABC Coke,0.0122
AL Solar C LLC,
Alabama Pine Pulp,0.0187
Alabama Pine Pulp,0.0067
Alabama River Pulp,0.0187
Alabama River Pulp,0.0067
Albertville,
Albertville,
Albertville,
Albertville,
AMEA Sylacauga Plant,0.0066
AMEA Sylacauga Plant,0.0066
ANAD Solar Array,
APC1,
APC2,
APC3,
Bankhead Dam,
Barry,0.0074
Barry,0.0077
Barry,0.0113
Barry,0.0029
Barry,0.0077
Barry,0.008
Barry,0.0118
Barry,0.0079
Bartletts Ferry,
Bartletts Ferry,
Bartletts Ferry,
Bartletts Ferry,
Bartletts Ferry,
Bartletts Ferry,
Bellefonte,
Bellefonte,
Blackbear Solar 1,
Browns Ferry,
Browns Ferry,
Browns Ferry,
Calhoun Energy Center,0.0052
Calhoun Energy Center,0.0053
Calhoun Energy Center,0.0052
Calhoun Energy Center,0.0055
Central Alabama Gen Station,0.0048
Central Alabama Gen Station,0.0046
Central Alabama Gen Station,0.0044
Charles R Lowman,
Charles R Lowman,0.0151
Charles R Lowman,
Colbert,0.0154
Colbert,0.0153
Colbert,0.0152
Colbert,0.0153
Colbert,0.0154
Colbert,0.0153
Colbert,0.0153
Colbert,0.0153
Crestwood Dothan,0.31
Crestwood Dothan,0.31
Crestwood Dothan,0.31
Crestwood Dothan,0.31
Crestwood Dothan,0.31
Crestwood Dothan,0.31
Crestwood Dothan,0.31
Crestwood Dothan,
"Cumblerland Land Holdings, LLC",
Decatur Energy Center,0.0031
Decatur Energy Center,0.0031
Decatur Energy Center,0.0031
Decatur-Morgan Co LFG Recovery Project,0.0147
Decatur-Morgan Co LFG Recovery Project,0.0147
District 100 Transco Gas Pipe Line,
District 100 Transco Gas Pipe Line,
E B Harris Generating Plant,0.0033
E B Harris Generating Plant,0.0033
E B Harris Generating Plant,0.0048
E B Harris Generating Plant,0.0041
E C Gaston,0.0068
E C Gaston,0.0079
E C Gaston,0.0075
E C Gaston,0.007
E C Gaston,0.0024
Fort Rucker Solar Array,
Gadsden,0.0075
Gadsden,
Gantt,
Gantt,
Georgia-Pacific Brewton Mill,
Georgia-Pacific Brewton Mill,
Georgia-Pacific Brewton Mill,0.0073
Georgia-Pacific Brewton Mill,
Georgia-Pacific Brewton Mill,0.0073
Georgia-Pacific Brewton Mill,
Georgia-Pacific Brewton Mill,0.0057
Georgia-Pacific Consr Prods LP-Naheola,
Georgia-Pacific Consr Prods LP-Naheola,
Georgia-Pacific Consr Prods LP-Naheola,0.0073
Georgia-Pacific Consr Prods LP-Naheola,0.0057
Georgia-Pacific Consr Prods LP-Naheola,0.0053
Goat Rock,
Goat Rock,
Goat Rock,
Goat Rock,
Goat Rock,
Goat Rock,
Goat Rock,
Goat Rock,
Gorgas,
Gorgas,
Gorgas,
Gorgas,
Gorgas,
Greene County,0.0075
Greene County,0.0075
Greene County,0.0014
Greene County,0.0015
Greene County,0.0016
Greene County,0.0015
Greene County,0.0016
Greene County,0.0021
Greene County,0.0017
Greene County,0.0012
Greene County,0.0016
Guntersville,
Guntersville,
Guntersville,
Guntersville,
H Neely Henry Dam,
H Neely Henry Dam,
H Neely Henry Dam,
Harris Dam,
Harris Dam,
Hillabee Energy Center,0.0064
Hillabee Energy Center,0.0066
Hog Bayou Energy Center,0.0031
Holt Dam,
International Paper Pine Hill Mill,0.0187
International Paper Pine Hill Mill,0.0187
International Paper Pine Hill Mill,0.0067
International Paper-Prattville Mill,0.0151
International Paper-Prattville Mill,0.0083
International Paper-Riverdale Mill,0.0146
International Paper-Riverdale Mill,0.0007
James H Miller Jr,0.0013
James H Miller Jr,0.0014
James H Miller Jr,0.0011
James H Miller Jr,0.0018
Jones Bluff,
Jones Bluff,
Jones Bluff,
Jones Bluff,
Jordan Dam,
Jordan Dam,
Jordan Dam,
Jordan Dam,
Joseph M Farley,
Joseph M Farley,
Kimberly Clark Mobile - CHP Plant,0.001
Kimberly Clark Mobile - CHP Plant,0.001
LaFayette Solar Farm,
Langdale,
Langdale,
Lay Dam,
Lay Dam,
Lay Dam,
Lay Dam,
Lay Dam,
Lay Dam,
Lewis Smith Dam,
Lewis Smith Dam,
Logan Martin Dam,
Logan Martin Dam,
Logan Martin Dam,
Martin Dam,
Martin Dam,
Martin Dam,
Martin Dam,
McIntosh (7063),0.0098
McIntosh (7063),0.0072
McIntosh (7063),0.0063
McIntosh (7063),0.0066
McIntosh (7063),0.0066
McWilliams,0.0066
McWilliams,0.0066
McWilliams,0.0066
Millers Ferry,
Millers Ferry,
Millers Ferry,
Mitchell Dam,
Mitchell Dam,
Mitchell Dam,
Mitchell Dam,
Morgan Energy Center,0.0015
Morgan Energy Center,0.0015
Morgan Energy Center,0.0015
Muscle Shoals,
OE_ALD,
Packaging Corporation of America Jackson Mill,0.0074
Packaging Corporation of America Jackson Mill,0.0074
Packaging Corporation of America Jackson Mill,0.0074
Packaging Corporation of America Jackson Mill,0.0067
Pinckard Solar,
Plant H. Allen Franklin,0.0042
Plant H. Allen Franklin,0.0066
Plant H. Allen Franklin,0.0039
Plant H. Allen Franklin,0.0039
Plant H. Allen Franklin,0.0049
Plant H. Allen Franklin,0.0039
Point A,
Point A,
Point A,
Redstone Arsenal Hybrid,
Redstone Arsenal Hybrid,
"River Bend Solar, LLC",
SABIC Innovative Plastics - Burkville,0.0156
Sand Valley Power Station,0.0147
Sand Valley Power Station,0.0147
Sand Valley Power Station,0.0147
Sloss Industries Corp,0.0142
Sloss Industries Corp,0.0142
Sloss Industries Corp,0.0074
Tenaska Lindsay Hill Generating Station,0.0043
Tenaska Lindsay Hill Generating Station,0.0031
Tenaska Lindsay Hill Generating Station,0.0052
Theodore Cogeneration,0.0155
Thurlow Dam,
Thurlow Dam,
Thurlow Dam,
Tom Bevill Lock and Dam Hydroelectric,
Tom Bevill Lock and Dam Hydroelectric,
Tom Bevill Lock and Dam Hydroelectric,
U S Alliance Coosa Pines,0.0074
U S Alliance Coosa Pines,0.0074
U S Alliance Coosa Pines,0.0067
U S Alliance Coosa Pines,
W&T Onshore Treating Facility (OTF),0.0062
W&T Onshore Treating Facility (OTF),0.0062
W&T Onshore Treating Facility (OTF),0.0062
W&T Onshore Treating Facility (OTF),
Walter Bouldin Dam,
Walter Bouldin Dam,
Walter Bouldin Dam,
Walton Discover Power Facility,0.0066
Walton Discover Power Facility,0.0066
Walton Discover Power Facility,0.0066
Walton Discover Power Facility,0.0066
Washington County Cogen (Olin),0.0129
Weiss Dam,
Weiss Dam,
Weiss Dam,
Westervelt Moundville Cogen,0.0187
Westervelt Moundville Cogen,0.0187
WestRock Coated Board,0.0072
WestRock Coated Board,0.0004
WestRock Demopolis Mill,
WestRock Demopolis Mill,
WestRock Demopolis Mill,
WestRock Demopolis Mill,0.0187
WestRock Demopolis Mill,0.0074
WestRock Demopolis Mill,
WestRock Demopolis Mill,0.0067
WestRock Demopolis Mill,
Wheeler Dam,
Wheeler Dam,
Wheeler Dam,
Wheeler Dam,
Wheeler Dam,
Wheeler Dam,
Wheeler Dam,
Wheeler Dam,
Wheeler Dam,
Wheeler Dam,
Wheeler Dam,
Widows Creek,
Widows Creek,
Widows Creek,
Widows Creek,
Widows Creek,
Widows Creek,
Widows Creek,
Widows Creek,
Wilson Dam,
Wilson Dam,
Wilson Dam,
Wilson Dam,
Wilson Dam,
Wilson Dam,
Wilson Dam,
Wilson Dam,
Wilson Dam,
Wilson Dam,
Wilson Dam,
Wilson Dam,
Wilson Dam,
Wilson Dam,
Wilson Dam,
Wilson Dam,
Wilson Dam,
Wilson Dam,
Wilson Dam,
Wilson Dam,
Wilson Dam,
Yates Dam,
Yates Dam,
Yellowhammer Gas Plant,0.001
Archer Daniels Midland Little Rock,
Archer Daniels Midland Little Rock,
Archer Daniels Midland Little Rock,
Archer Daniels Midland Little Rock,
Arkansas Nuclear One,
Arkansas Nuclear One,
Ashdown,
Ashdown,0.0151
Ashdown,0.0073
Ashdown,0.0057
Ashdown,0.0057
Beaver Dam,
Beaver Dam,
Big Creek Solar LLC,
Blakely Mountain,
Blakely Mountain,
Branch Solar Farm,
Bull Shoals,
Bull Shoals,
Bull Shoals,
Bull Shoals,
Bull Shoals,
Bull Shoals,
Bull Shoals,
Bull Shoals,
Carl Bailey,0.0824
Carpenter,
Carpenter,
Cecil Lynch,
Cecil Lynch,
Cecil Lynch,
Chicot Solar,
City of Paris Solar,
City Water & Light - City of Jonesboro,0.0541
City Water & Light - City of Jonesboro,0.0374
City Water & Light - City of Jonesboro,0.0434
Clearwater Paper APP CB,0.0074
Clearwater Paper APP CB,0.0067
Columbia Flooring Melbourne,
Dam 2,
Dam 2,
Dam 2,
Dardanelle,
Dardanelle,
Dardanelle,
Dardanelle,
Degray,
Degray,
Dell Power Plant,0.0051
Dell Power Plant,0.005
Elkins Generating Center,0.001
Elkins Generating Center,0.001
Elkins Generating Center,0.001
Ellis Hydro,
Ellis Hydro,
Ellis Hydro,
FECC Solar Benton,
Flint Creek Power Plant,0.0022
Forrest City- Eldridge Road,
Forrest City- Prison Site,
Fourche Creek Wastewater,
Fourche Creek Wastewater,
Fourche Creek Wastewater,
Fourche Creek Wastewater,0.0147
Fulton,0.0065
Genova Arkansas I LLC,
Genova Arkansas I LLC,
Genova Arkansas I LLC,
Georgia-Pacific Crossett LLC,
Georgia-Pacific Crossett LLC,0.0074
Georgia-Pacific Crossett LLC,0.0074
Georgia-Pacific Crossett LLC,
Georgia-Pacific Crossett LLC,0.0074
Greers Ferry Lake,
Greers Ferry Lake,
Hamilton Moses,
Hamilton Moses,
Happy Solar 1,
Harry D. Mattison Power Plant,0.0065
Harry D. Mattison Power Plant,0.0065
Harry D. Mattison Power Plant,0.0065
Harry D. Mattison Power Plant,0.0065
Harvey Couch,
Harvey Couch,
Hot Spring Energy Facility,0.0026
Hot Spring Energy Facility,0.0026
Hot Springs 2020,
Independence,0.0121
Independence,0.0101
John W. Turk Jr. Power Plant,0.0076
Lake Catherine,0.0075
Lee Creek Water Treatment Facility,
Mabelvale,
Mabelvale,
Mabelvale,
Mabelvale,
Magnet Cove Generating Station,0.0052
Magnet Cove Generating Station,0.0051
McClellan,0.0099
Municipal Light,
Municipal Light,
Municipal Light,
Municipal Light,
Municipal Light,
Murray,
Murray,
Narrows (AR),
Narrows (AR),
Narrows (AR),
Noland Wastewater Treatment Plant Hybrid,
Noland Wastewater Treatment Plant Hybrid,
Norfork,
Norfork,
Osceola (AR),
Osceola (AR),
Osceola (AR),
Osceola (AR),
Osceola (AR),
Osceola (AR),
Oswald Generating Station,0.0043
Oswald Generating Station,0.0043
Oswald Generating Station,0.003
Oswald Generating Station,0.003
Oswald Generating Station,0.0051
Oswald Generating Station,0.0053
Oswald Generating Station,0.006
Ozark,
Ozark,
Ozark,
Ozark,
Ozark,
